,nickname,text,score,like,dislike,time,watch_movie
0,tang****,후반 40분 시퀀스의 CGI 효과는 가슴이 벅차고 놀랍다. 견고하고 정교하게 잘 만들어진 정석 히어로 블록버스터.,8,647,63,2013-07-02 00:35:00,0
1,attl****,1점주는 것들은 제정신이 아닌듯 느그들땜시 10점준다,10,640,116,2013-06-17 23:49:00,0
2,스나입허(tmsk****),솔직히 이만한 sf는 찾아봐도 없다..,10,579,98,2013-07-30 00:38:00,0
3,와양(dang****),2편이 기대되는 영화,9,465,53,2013-06-05 14:22:00,0
4,aaas****,어메이징 마블!,9,435,40,2013-06-02 17:32:00,0
5,설란(nalu****),너무 재미있게 봤어요~ 특히 마지막 부분 헐크가 로키 패대기 치는 장면 ㅎㅎ,10,390,17,2013-11-06 14:40:00,0
6,S비밀(ming****),덕후양성이 이해가는.. 이걸 왜 영화관가서 제때 안봤을까ㅜㅠㅠ 캐릭터 모두 매력터짐 끝나면 더 보고싶은 영화,10,289,9,2014-02-01 23:44:00,0
7,HelloGoodBye(ktk0****),특급  재료들을 모두 살려낸 쉐프,9,286,17,2013-09-12 21:26:00,0
8,blue****,스토리는 뻔하지만 재미 하나는 예술일세. 히어로물에서 신나게 웃은 건 처음이다 ㅋㅋ 엔딩 크레딧 끝까지 웃겼다 ㅋㅋ,10,262,15,2013-10-25 23:56:00,0
9,eksWkr(ghal****),어벤져스 잴 재밌음 누가 영화에서 슈퍼히어로들 이렇게 많이 나오는 거 상상이나 했겠음? 최고의 영화,10,258,18,2013-11-24 23:48:00,0
10,awesomelife(cjs3****),사공이 많은데도 배가 똑바로 갔다..,9,209,6,2016-04-10 01:30:00,0
11,버섯(luky****),영웅들도 여럿이니깐 더멋있네,9,194,9,2013-10-03 03:21:00,0
12,umba****,"이거 한편 보고 영화보는 취미가 생겼고, 마블빠가 되었고, 그동안의 마블 히어로 영화를 모두 찾아봤다. 윈터솔져, 에이지 오브 울트론도 기대중",10,166,3,2014-03-03 23:51:00,0
13,비밀(gall****),각 히어로들의 개성과 조화를 무리없이 조율. 특히 후반부 압도적 스케일과 물량의 액션 시퀀스는 입이 쩌억~ 참고로 쿠키영상에 나온 최강의 적 타노스는 2탄 아니고 3탄에 나오신답니다. 대승적 차원에서 소니만 협력해줬...,10,117,8,2013-12-28 00:07:00,0
14,아우디(popp****),마지막 전쟁씬은 트랜스포머 전쟁씬이 지루 할 정도,10,104,10,2014-02-02 00:04:00,0
15,hsb3****,상당히 벌여놓고 작정한듯 저질러놓는다.매우 유치한게 흠이지만 마블히어로들을 한 영화에서볼수있는게 어딜까.,8,90,18,2014-02-02 00:37:00,0
16,신동(sdm1****),슈퍼히어로들이 모여서 더 잼있다,9,78,10,2013-09-15 22:32:00,0
17,Soarin(pji8****),헐크  로키 패는거 왜이렇게웃김 ㅋㅋㅋ,9,66,4,2016-06-01 21:53:00,0
18,레피테르(demo****),잘 만들어진 히어로 영화.볼거리도 괜찮고 내용도 그럭저럭.,8,61,6,2013-08-15 14:26:00,0
19,영국신사(jpt8****),블록버스터 영화의 진수를 보여준 영화,10,56,7,2014-05-25 20:14:00,0
20,Gammaray(dpft****),마지막 스타크 인더스트리 건물의 하나남은 A 가 의미심장하다.,9,45,2,2016-10-12 22:52:00,0
21,Elk(yosh****),어차피 이거 1점주는 놈들도 다음 마블붙은 영화 나오면 풀발 하면서 보러갈꺼면서 뭔 비평가 코스프레?,10,47,4,2015-02-26 21:44:00,0
22,bcoco2(qor2****),레전드 영화의 시작 마블의 노예로 만든 작품,10,41,2,2015-04-21 22:04:00,0
23,dake****,한마디로 그냥 최고다. 2편이 정말 기대됨,10,41,4,2014-02-01 23:40:00,0
24,고로케(sunj****),힘들어서 밥 꾸역꾸역 먹는겈ㅋㅋㅋ 완전웃곀ㅋㅋㅋㅋ,10,40,4,2016-06-12 20:58:00,0
25,Only Now(k050****),솔직히 극장에서 보고나와 재미없다는 사람은 그때 정신 나간거다,10,56,20,2014-02-01 23:38:00,0
26,정요리너스(rlaw****),"안녕 토니, 안녕 아이언맨",10,38,4,2019-04-24 21:45:00,0
27,fjfkskzkzk(gusr****),캡틴이 토니에게 희생도 못하는사람이라하는데 지금 보면 울컥하는대사..,10,33,2,2019-05-05 22:10:00,0
28,HongJunKii(besu****),이거 2 언제나와? 1년 반이나 더 기다려야 한다니ㅠㅠㅠ,10,40,9,2014-02-01 23:42:00,0
29,강태관(siwo****),후반부에 영웅들 모여서 한바퀴 앵글잡는장면 진짜 멋있다.,10,29,0,2018-04-25 22:16:00,0
30,행복한왕자(chom****),영화관에서 보고 스맛폰으로보고 티비로보고 그랜드슬램 달성... 역시 어벤져스 스케일 단연코 최고임.. 캐릭 중에서는 역시 헐크짱!!! 스트레스 제로메이커임 ^^♥♥♥,10,35,7,2014-02-01 23:42:00,0
31,우훌루후후(dngk****),사공이 많다고 배가 산으로 가는 게 아니다. 속편인 에이지 오브 울트론이 더욱 기대되는 이유,8,24,2,2015-04-22 20:46:00,0
32,nick****,이 시대에 태어나서 mcu와 함께라서 행복하다,10,23,2,2018-01-29 02:01:00,0
33,원생이(wypa****),다시보니까 정말 역대급이였네...ㄷㄷ,10,23,2,2016-05-10 22:56:00,0
34,기곰천사(lsh5****),히어로들을 한데 모았다는 것에서 일단 10점,10,22,2,2015-04-19 09:08:00,0
35,워메으채야쓰까잉(pmh2****),다양한캐릭터들과 헐크의반전더군다나가끔나오는 코믹정교한그래픽뭐하나빠질께없다 나도영화광이지만어벤저스는정말잼있다.호크아이.나타샤영화만나오면대박일듯,10,22,2,2014-04-01 02:41:00,0
36,fullmoon(ef14****),후반에 가면 미친듯이 재미있다,9,20,2,2015-06-08 16:24:00,0
37,Jester(zerr****),Dc 니네는 왜 이런거 못만드냐...,8,23,5,2018-02-01 17:23:00,0
38,임전무퇴(holy****),"내가본 첫 마블영화. 그때는 아무것도 모르고 액션 보는 재미로 봤었다. 최근 어벤져스3를보고 흥미가 생겨 일주일만에 가오갤1,2 토르1,2,3 아이언맨 1,2,3 순으로 마블영화를 정주행했다. 그리고 오늘 어벤져스를...",10,18,1,2018-05-22 22:42:00,0
39,재능10노력7(snfl****),결국 1편에 나오는 원년 멤버들만 살렸군.,10,18,2,2018-04-26 22:12:00,0
40,크리스탈(tnwj****),내 개인적으로 마블 영화중에서 최곤거같다.마블 히어로들이 다 나와서 그런지 더 스릴있고 멋있다왠지 과자 선물 세트를 받은 느낌이랄까?2편이 기대된다 진짜 최고.♡,10,21,5,2014-10-05 01:48:00,0
41,후달달달(ookb****),밑에놈.. 토르 망치는 토르빼곤 아무도못드는거임원래. 세계관도 이해못하면서 뭘 영화를 까고안잣음..,10,21,6,2016-05-09 21:48:00,0
42,손예진(bhhb****),더빙따위로 봤는데도 이정도면 머 게임 끝이라고생각한다..,10,19,5,2014-02-02 12:29:00,0
43,2booms(crea****),"어벤져스, 전설의 시작",10,14,1,2019-05-01 16:45:00,0
44,쿨아키(yoon****),개인적으로 헐크가 짱이닼ㅋㅋ,10,14,1,2015-05-05 20:14:00,0
45,Empty(soma****),마블시리즈는 언제나 나를 실망시키지 않는다.,10,14,1,2014-03-28 15:59:00,0
46,톰헨슨(qock****),I'm always angry,10,15,2,2015-04-25 05:15:00,0
47,김민석(topt****),스토리가 느슨해도 액션신 하나로 관중들을 압도한다.,8,17,4,2014-09-22 17:44:00,0
48,깊은(itre****),모든 캐릭터가 자신들의 존재감을 화려하게 화끈하게,7,12,0,2019-05-02 15:56:00,0
49,유나미르(tlst****),어벤져스 시리즈 중 최고다. 한번 더 봐도 좋을정도로.. 아이언맨 3000만큼 사랑해,10,12,0,2019-04-27 14:59:00,0
50,HOMEP HOJIB(col1****),"히어로 무비, 그 전설의 시작",10,12,0,2018-04-04 07:48:00,0
51,dandy94김영균(kyk7****),찡했다 어벤져스를 앞으로 못본다는 생각에,10,13,1,2019-05-06 10:52:00,0
52,호갱(smdu****),어벤져스 왜 이제야 봤을까.... 이건 직접 영화관 가서 봐야 했다 ㅜㅜㅜ 아 진짜 존멋 미친 존멋 왜 마블 마블 하는지 알겠어요 엉엉 어벤져스 사랑해요 ?????? 마지막 엔딩 귀욥 ㅎㅎ,10,13,1,2017-03-18 14:41:00,0
53,굶주린배(fsre****),엔드게임 시청하고 다시보니 감회가 남다른 영화. 어벤져스 시리즈 중에서 액션신만은 1편의 뉴욕전이 쵝오!!!! 부다페스트 대사는 여기서도 나오는군... 토니는 핵미사일을 안고서 여기서도 헌신을 했다... 엔딩크레딧 ...,9,14,2,2019-05-04 21:12:00,0
54,지혀니(wlgu****),처음부분은좀지루한감이 있었는데후반부는정말재밌었어요!,9,18,6,2014-02-02 01:48:00,0
55,킹날두빛날두갓날두(htmd****),본격적인 마블 시네마틱 유니버스의 시작. 히어로를 한데 뭉치게하는건 성공했지만 일부 멤버의 경우는 아이덴티티는 둘째치고 기본적인 정보조차도 결여되어진 상태에서의 출발이 낯설게 느껴진다.,7,16,5,2019-06-25 14:44:00,0
56,hansh1021다솜(hans****),DC를 이기기 시작한 전설,10,11,1,2019-04-27 06:31:00,0
57,다니엘혀니(dani****),7년만에 다시 봤는데 오프닝때 인류를 재로 만든다는 멘트가 나오고  엔딩 쿠키에서 타노스가 나옴ㄷㄷㄷ,10,11,1,2019-04-01 09:51:00,0
58,김태하(taeh****),노트북으로 봤는데도 이렇게 재미있다니..! 2편도 기대되네요.,10,12,2,2015-04-25 01:09:00,0
59,풋사과(dbsw****),진짜 재밌다. 역시 마블은 믿고 볼 수 있어요. 사랑해요.,10,9,0,2016-07-31 19:46:00,0
60,주꾸미P(side****),히어로 영화에서 다크나이트의 그림자를 걷어내는데 성공한 영화 이 뒤에 나온 대부분의 히어로 영화가 어벤져스1을 모방하는데 허덕이고 있다,10,10,1,2019-04-27 00:58:00,0
61,jjaj****,이전 마블영화를 다 예고편으로 만들어버리는 영화.. 물론 그런 의도였겠지만,9,11,2,2014-05-20 18:58:00,0
62,쿵쿵뿜뿜(love****),1편인데 너무 잘만들었네,10,8,0,2019-08-24 23:08:00,0
63,GTR(rela****),정주행중인데 지금봐도 안꿀리네,10,8,0,2019-05-07 00:59:00,0
64,RKskell(juny****),전설의 시작을 알리는 작품,10,8,0,2019-04-28 01:06:00,0
65,OST(orph****),1점 주는 인간들 때문에 10점이다..,10,8,0,2018-07-11 10:14:00,0
66,정소연(symo****),이런걸 국뽕 삼류영화랑 비교하나 ㅋㅋ 진심,10,9,1,2019-08-18 16:41:00,0
67,반찬(raul****),저스티스리그보면 이 영화가 얼마나 더 대단한지 알수있음,10,9,1,2019-07-31 20:31:00,0
68,토르(mini****),어벤져스 시리즈중 가장 재밌다,10,9,1,2019-05-03 21:42:00,0
69,느와르(qorw****),1점주는 것들은 제정신이 아닌듯 느그들땜시 10점준다,10,9,1,2018-04-29 15:42:00,0
70,Whity(yjbg****),"연출도 CG도 모두 좋은데, 그 중에서도 OST는 진짜 잘 만들었다..",9,9,1,2018-04-27 12:34:00,0
71,oksi****,이걸 왜 진작에 안 봤는지ㅠㅠㅠ 진짜 너무 재밌다,10,9,1,2016-08-23 12:57:00,0
72,고슴도치(newn****),아 왜 이 영화를 이제서야 봤을 까 ㅡㅡ;,10,9,1,2014-07-27 02:43:00,0
73,채린(cher****),지금 보니까 캡틴 복장 엄청 촌스럽네ㅋㅋㅋㅋ,8,10,2,2019-04-13 23:11:00,0
74,노코멘또(sjss****),확실히 마블 시네마틱에 대해 어느정도는 파악해야 이영화를 재밌게볼듯.. 솔직히 아무것도 모르고 봤을땐 별로 재미없었음,7,11,3,2016-11-04 16:51:00,0
75,아헤벨겨(kkc7****),전작을 안본 사람들도 이해되는 작품,8,7,0,2019-04-25 13:20:00,0
76,ajksdhjksq(kore****),내가 이걸 여태까지 10점을 안줬다고? ㅋ,10,7,0,2018-04-28 22:07:00,0
77,고록바의슬픔(ehst****),말이 필요한가 굳이? 음?,10,7,0,2018-04-01 16:47:00,0
78,샤프클로(ldw5****),Avengers assemble!!,10,7,0,2018-01-19 10:35:00,0
79,무파마(sohw****),어느 순간부터 액션물이나 환타지물에게도 철학을 묻게된다.,9,8,1,2015-05-04 02:11:00,0
80,다크아이(jerl****),히어로들도 골고루 잘 나오고 짱잼임!,10,8,1,2015-04-15 22:14:00,0
81,펀크(rlar****),핵꿀잼이었느데 왜 8점이냐,10,8,1,2015-04-13 16:39:00,0
82,핥(gkag****),난 이 영화가 다른 마블영화들과 연결되어 지는줄도 몰랐고 지팡이에 스톤이 이렇게 중요한지도 몰랏다8년전에 영화관에서 봤을땐 그냥 액션영화 같아서 그냥 본건데지금와서 이영화를 다시 봐야할정도로 스토리 짜임새가 대단함,10,6,0,2020-04-09 00:05:00,0
83,김연우(0510****),이것의 탄생으로 모든것이 시작됬다,10,6,0,2019-10-03 12:51:00,0
84,지미(elem****),종합선물세트로는 제격,7,6,0,2019-09-12 18:11:00,0
85,뮤뮤(chea****),이제서야 본걸 후회중이에요,10,6,0,2019-09-04 23:13:00,0
86,장형(wkdt****),다시봐도 재밋다. 헐크와 언맨의 캐미 ㅋㅋ,10,6,0,2019-07-11 22:16:00,0
87,나는야속기사(ljra****),다시봐도 역시 재밌다. 이때 봤을때만해도 짐작할수도 없었는데ㅠ 쿠키에 타노스가 나왔을줄이야.,9,6,0,2019-04-30 22:00:00,0
88,mjw1****,영화를 본 뒤엔 슈와마를 먹어주자.,10,6,0,2019-04-30 03:44:00,0
89,mins****,히어로 영화계의 새로운 역사를 보여준 걸작.,10,6,0,2019-04-29 11:57:00,0
90,호랑이 파워(wpwn****),이때부터 마블의 전성기이자 스케일이 엄청 커진 영화.,8,6,0,2018-06-14 01:52:00,0
91,김세호(gim9****),위대한 마블시리즈의 시작,10,6,0,2018-04-24 17:09:00,0
92,크앙(z826****),마블은 아묵하고 10점 ㅇㅋ?,10,6,0,2018-04-23 09:07:00,0
93,Damien(yoos****),히어로물은 뻔한 권선징악에 유치하다는 편견으로 마블영화 거의 안봤다가 요즘 시간남아 몰아보고 있는데 내가 왜 그 딴 생각을 했나 반성하게됨. 왜 사람들이 마블에 환장하는지 알겠더라.,10,7,1,2019-02-25 02:01:00,0
94,박실(qkrt****),"이거 평점을 왜 이제야 쓰게 되었는가? 개봉 당시 큰 충격을 가져 온  희대의 역작, 어벤져스",10,7,1,2018-04-15 06:42:00,0
95,구민재(mmjj****),평론가 허지웅씨 예지력 오지네ㄷㄷ,10,7,1,2018-03-22 18:14:00,0
96,햇살소년(wjdg****),어벤져스부터 마블 영화 보기 시작한 사람 손!,9,5,0,2019-10-10 01:18:00,0
97,바탕색(zzhe****),CG 가상적이고 좋았다,10,5,0,2019-09-12 18:52:00,0
98,피카츄(pika****),아이언맨이주인공인줄,10,5,0,2019-09-01 08:25:00,0
99,탱고와페라리(swel****),마블을 흥행이라는 궤도에 성공적으로 안착시키다,7,5,0,2019-08-31 16:23:00,0
100,완치확정현석(glgl****),마블 히어로들이 모였다 마블영화중에서는 최고의 영화,10,5,0,2019-08-06 02:49:00,0
101,wthn****,전설의 시작 주제곡 너무 소름돋음,10,5,0,2019-07-11 22:16:00,0
102,머루(taij****),2019년에 오신분!!,10,5,0,2019-06-05 00:55:00,0
103,BonaFide(rhee****),헐크가 로키 뚜까팰때 겁나 사이다 ㅋㅋㅋ,10,5,0,2019-05-26 21:53:00,0
104,강태일(gsh2****),다시보는 시즌1! 완전 꿀잼~,10,5,0,2019-05-09 16:11:00,0
105,찬s(cwoo****),동료가 지나갈 수 있게 철조망에 누워줄 인물이 아니지..여기서 울컥했다.. ㅠㅠ,10,5,0,2019-05-07 03:01:00,0
106,xcv5****,"채널 돌리다 ocn에서 하길래 보는중인데,가만보니 어벤져스들의 첫만남이 다시보는 시점에서 유쾌하면서도 뭉클하다 ㅎ",10,5,0,2019-05-03 20:37:00,0
107,가레스(leeu****),어벤져스의 탄생과 그시작,10,5,0,2019-04-30 20:35:00,0
108,kkw0****,마블 포에버 명작명작명작,10,5,0,2019-04-29 23:49:00,0
109,3점슛(hoju****),슈퍼 블록버스터의 서막. 슈퍼 히어로들이 한 영화에 다 같이 나온다는 것만으로도 기념비적인 영화.,10,5,0,2018-07-23 00:22:00,0
110,Roller(48co****),미래에서 왔다... 너희들을 보며 말하고 싶은 말은... 오늘 저녁은 치킨이닭!,10,5,0,2018-05-09 21:25:00,0
111,미니언즈(mari****),어벤져스 시리즈의 첫시작... 그자체로도 인상깊다.,8,5,0,2018-05-09 12:05:00,0
112,미드최고(kcys****),지금 다시보니알겠다. 이게 마블씨리즈 중에 최고다,10,5,0,2018-05-09 02:13:00,0
113,유대혁(ydh8****),액션영화 라면 이래야지..,7,5,0,2018-05-04 00:56:00,0
114,ghks****,자 과거로 돌아가보자 again gers,10,5,0,2018-04-27 02:24:00,0
115,전예은(jjh2****),다시봐도 언제봐도 재밌고 푹 빠져서 봤습니다사랑해요 어벤져스♥? 정말 인생 영화 입니다,10,5,0,2018-03-03 05:43:00,0
116,khs9****,무슨말이 필요한가 그냥 전설이지,10,5,0,2018-02-28 05:15:00,0
117,가나다라(wyve****),액션은 역대 슈퍼히어로 영화중에서는 최고였음. 6명의 분량을 적절히 배분시킴,10,5,0,2018-02-26 20:26:00,0
118,리즈(duwn****),이 영화때문에 2010년대 슈퍼히어로 무비가 유행이 된거고 너도나도 각자만의 세계관(시네마틱 유니버스)구축을 하게됨. 단독 주연 히어로 영화에서 보던 각자의 캐릭터들이 한 자리에 모였다는게 정말 소름이 돋을정도로 기...,10,5,0,2018-02-23 09:21:00,0
119,넥셔스이글(alsw****),여러 히어로들이 만난것 만으로도 의미있는 작품,8,5,0,2018-02-16 21:56:00,0
120,knni****,말이 필요없음 이건 ㅇㅈ?,10,5,0,2018-01-30 16:34:00,0
121,대나무소금(akde****),캡틴아메리카 의상만 괜찮았다면 완벽했을 영화,7,5,0,2017-11-13 14:23:00,0
122,wehrmacht(woon****),마블의 모든 기운이 모였다,10,5,0,2017-10-04 20:46:00,0
123,히드라 리스크(zamd****),이게 가능하다고????,10,5,0,2016-10-20 11:56:00,0
124,서디귿(phea****),어벤져스의 첫 팀웍 활동.,8,6,1,2019-10-27 00:41:00,0
125,KILLMOON(ligh****),한반도에 와서 돼지 김정은과 삶은 소대가리 문재인 죽여주세요,10,6,1,2019-10-18 21:38:00,0
126,FromMe(boom****),어벤져스가 어벤져스했다. 정주행으로 보니 진가를 깨달았다.,8,6,1,2019-05-14 12:46:00,0
127,사비스트레인지(vhvh****),올해 고3인데 나의 마지막10대를 책임져준 어벤져스 시리즈가 이렇게또 끝나네 ㅠㅠ,10,6,1,2019-04-29 07:00:00,0
128,강화지(yugo****),"솔직히 2, 3보다 1이 낫다.",10,6,1,2018-05-27 17:40:00,0
129,아트하랑(cjdg****),만화를 영화로 본 순간 손에 땀이남..ㅠㅠ,10,6,1,2018-04-15 19:45:00,0
130,dlax****,마블이 드디어 꿈을 이룬 거 같아 내가 오히려 기쁜 마음이 들었다. 이런 영화를 만들 수 있다는 것은 그야말로 대박이다.,10,6,1,2018-01-16 22:31:00,0
131,river 13914(kmin****),마블 최고!! 역시 어벤져스,10,6,1,2016-08-15 20:03:00,0
132,신현남(hoho****),이건 걍 짱이다.엄청나다,10,6,1,2016-07-24 17:03:00,0
133,you830(llss****),깨알 재미요소하고 멋있는 액션씬하고 잘 어울리는 영화중간에 토니가 중년남성 5명중에1명은 부전 이라고 말한거 뿜음,10,6,1,2016-07-21 17:26:00,0
134,Sy(sssy****),과거에 아이언맨만 보고봣을때 이해도잘안되고 와닿는것도없어서 그냥저냥보고말앗는데..이번에 마블시리즈순서대로보고나니 이해도재미도 확실히 장난아니엇음. 각각 알고잇엇던 영웅들을 합쳐놓으니 참 신박하고 흥미로워서 재미도더햇...,10,6,1,2016-05-11 10:31:00,0
135,인형(cuty****),재밌엉 ㅠㅠㅠㅠcg짱짱맨,10,6,1,2015-04-10 21:06:00,0
136,진민우(jmw0****),짱!!!!  헐~크!!!,9,6,1,2015-02-28 21:11:00,0
137,삐돌이777(alex****),솔직히 이게  왜 8점대지;;,10,6,1,2015-01-19 16:36:00,0
138,jby0****,닝겐노유리와튼튼데스네 가 제일인상적이었습니다.,10,6,1,2014-10-21 18:48:00,0
139,정통국사(zkvl****),유치하거나 말거나 재미만 있었다. 킬링타임용 영화 중에서도 단연 최고인듯.,10,7,2,2014-02-01 23:36:00,0
140,zaqz****,솔직히 너무 재밌었다... 디씨도 분발해서 저스티스 리그 오브 아메리카 빨리 만들자.,10,8,3,2014-01-31 05:53:00,0
141,baer****,어설픈 스토리와 전개는 재껴두자~ 모든마블영웅들의 이야기가 궁금해지는 영웅s영화!! 속편들 두고두고 나오길 기대해본다,8,9,4,2013-09-10 09:05:00,0
142,pix(pixa****),어쩌면 엔드게임에서 수십명의 영웅들이 모인 장면보다도 이 영화에서 6명의 영웅들이 모인 장면이 훨씬 더 위대한 것일지도...,8,4,0,2020-05-16 09:19:00,0
143,행복은 지금 이 순간(harr****),"이걸 먼저 봤을땐 그저그랬는데, 전작들을 다 복습하고 보니 더 좋더라.",9,4,0,2020-01-31 21:45:00,0
144,토트넘챔스가자제발(ftgm****),완벽그자체인영화!!!!,10,4,0,2019-11-16 15:13:00,0
145,yana****,무난하다고 본다...,7,4,0,2019-08-25 01:20:00,0
146,김경원(gyeo****),4번째 ㅠ 최고에요 !!,10,4,0,2019-08-07 08:23:00,0
147,timeist(chun****),슈퍼히어로 액션의 신기원을 열다,9,4,0,2019-08-05 12:15:00,0
148,parkhyonsu(omom****),재개봉 해줬으면 좋겠음,10,4,0,2019-07-21 03:51:00,0
149,김혜승(gptm****),아벤져스는 역시 어벤져스 ㄷㄷ,10,4,0,2019-07-12 15:45:00,0
150,킹갓누노(zksn****),저도 어벤져스 지원 가능한가요?,10,4,0,2019-06-09 02:02:00,0
151,조선왕조실룩샐룩(yulj****),조스 웨던의 장점이 여과없이 드러나는 영화,9,4,0,2019-06-06 01:04:00,0
152,스폰지밥(coco****),개사랑해토니스타크ㅠㅠㅠ,10,4,0,2019-05-18 23:50:00,0
153,7405****,액션최고.볼만함아주,10,4,0,2019-05-07 19:26:00,0
154,TMA(yyw2****),재미있게 잘 봤습니다.,10,4,0,2019-04-27 11:36:00,0
155,신짱아(hhho****),전설의 시작. 전부 레전드. 근데 난 그중에서 아이언맨이랑 블랙위도우가 제일 최고!! 역대급 블록버스터.,10,4,0,2019-03-06 13:28:00,0
156,doll****,10자 싫다... 전설의 시작.,8,4,0,2019-02-24 16:14:00,0
157,만화가좋은주탱(sout****),스토리자체는 외계인으로부터 영웅들이 지구를 지키는 평범한 스토리지만 cg효과등 눈을 즐겁게 해주는 요소가많이있다.,8,4,0,2019-02-21 12:14:00,0
158,러블리즈 응원합니다(maum****),스카이캐슬 상위 0.5프로 능력자들이 모였을때 생기는 안좋은예.과다경쟁과 개성이 없어지는 부작용을 느낄 수 있다.결국 최고 능력자는 로키였음을 깨닫게 됐다..,8,4,0,2019-02-20 17:47:00,0
159,유똥이(yutt****),"진짜 2, 3편도 재미있지만 1편이 레전드인듯",10,4,0,2019-01-09 11:14:00,0
160,스파이더맨(ljs9****),마블의 존재조차 몰랐던 내가 마블을 알게해준 영화 지금봐도 흠 잡을 데가 없는 훌륭한 명작,10,4,0,2018-10-11 02:30:00,0
161,cookie(love****),개봉날 봤었는데 스토리 다 잊어버려서 다시봄.. 캡틴아메리카와 아이언맨 불화가 처음부터 있었구나.,10,4,0,2018-10-08 11:13:00,0
162,김주영(kjyo****),전설의 시작 아니겠냐.,10,4,0,2018-08-31 16:37:00,0
163,신유민(mins****),극장에서 본지 6년 됐는데 이것도 추억이 되어가는건가... 역시 어벤져스는 진리다. 아이언맨은 사랑입니다.,10,4,0,2018-08-28 23:04:00,0
164,웅동(enoq****),왜 세계관을 공유하는 영화가 유행하는지 단번에 이해할 수 있겠다,9,4,0,2018-08-27 02:50:00,0
165,JYmv(qwqw****),어벤져스1 캡틴 유니폼이 너무촌스럽긴한데 영화 자체는 좋앗따,10,4,0,2018-08-05 20:52:00,0
166,mwit****,이걸 이제보다니...,10,4,0,2018-07-24 06:57:00,0
167,cmlg****,정석대로 묵묵히 몰아붙이면 이런 영화가 나온다.,10,4,0,2018-07-21 23:20:00,0
168,권나연(dafn****),진짜 믿고보는 마블... 로키 넘 좋아♥,10,4,0,2018-07-12 19:59:00,0
169,미래(heyw****),외계인들 지겹도록 끊임없이 쳐들어와서 보는 나도 힘드니 히어로들 고생하는구나 생각했다.. 영화지만,10,4,0,2018-07-11 05:14:00,0
170,오성빈(seon****),믿고보는 마블영화 봐도봐도 안질린다,10,4,0,2018-06-30 22:48:00,0
171,임현우(lhw2****),정말로 마블 이때에도 대형사고를 쳤구나,10,4,0,2018-06-29 22:07:00,0
172,옌디아(dnvk****),개꿀잼 진짜 ㄷ ㄷ ㄷ 오그라드는 장면 몇 있지만 히어로물이니께 ㅎㅎ,9,4,0,2018-06-24 01:28:00,0
173,pullu(pull****),진짜 전설의 시작이였지...첫번째는 아이언맨1 이고...,10,4,0,2018-06-16 21:09:00,0
174,sur0****,내 인생영화 입니다 마블시리즈 끝나지말아요 ㅠㅠ,10,4,0,2018-06-12 13:38:00,0
175,판타스틱싱어(coco****),후반 40분은 화려함의 극을 달리는 스케일. 조스웨던 감독의 각본과 연출력에 박수를 보낸다,8,4,0,2018-05-30 05:56:00,0
176,김지민(fore****),콜슨 좋아했어요ㅠㅠ 헐크짱!,10,4,0,2018-05-09 01:00:00,0
177,김효달(rlat****),진짜  최고의 영화 전설의 시작,10,4,0,2018-05-07 22:54:00,0
178,smile(0319****),"전설의 시작. 아, 캡틴아메리카1이던가",10,4,0,2018-04-28 03:07:00,0
179,백설공주(llka****),치타우리가 깽판치는 뉴욕 중심에서어벤져스 모두가 모이고 그들에게 포커스를 맞추면서 돌때 눈물이 났다..,10,4,0,2018-04-22 13:33:00,0
180,수빈(4220****),말이 필요한가?  전설의 시작.,10,4,0,2018-03-31 13:40:00,0
181,은이은이(youn****),최고의 영화 최고의 액션,10,4,0,2018-01-05 01:27:00,0
182,부끅곰(rkqa****),명작 이건 상줘야함 ㄹㅇ,10,4,0,2017-12-15 19:07:00,0
183,레고(lego****),마블 시네마틱 유니버스의 최고 흥행작일 자격이 있다.,10,4,0,2017-11-02 15:40:00,0
184,ㅌㅌ(jjj1****),최고의 히어로물 마블 영화 어렸을때 안본걸 후회한다 ㅠ,10,4,0,2017-10-05 18:42:00,0
185,rnjs2302(rnjs****),이걸 이제야 보다니ㅠ ㅠ 역시 사람들한테 인기있는 영화는 이유가 있다,10,4,0,2017-09-15 22:30:00,0
186,인간(tkek****),마블의 역대급프로젝트답게 역대급임 히어로들이 각각 다 매력있고 마블다운 유머도 적절했고 액션씬은 장난아니라는거 ㅇㅇ,10,4,0,2017-03-17 20:05:00,0
187,동네형(best****),최고의 오락영화 확실히1편은 재미졌음,9,4,0,2017-01-26 09:58:00,0
188,Danny Seong(whun****),거의 상영관 끝물에 겨우 극장가서 봤는데.. 극장에서 보길 잘했다고 생각이 드는 마블 영화~~!!!! 엄지 척!!!,10,4,0,2016-10-10 11:22:00,0
189,준이맘(kwak****),"마블의 역전, dc의 부진",10,5,1,2019-07-25 20:10:00,0
190,플(powe****),이 영화는 놀랍다만으로 부족한 영화인것같습니다. 잘 짜여진 각본과 히어로들의 개연성 및 파트별로 잘 나뉘어진 연출은 히어로물의 한획을 그엇습니다. 소름이 돋더군요.,10,5,1,2019-07-07 18:40:00,0
191,Clayton Kershaw(poze****),마블이 왜 최고의 자리에 있는지 이 영화만 봐도 알 수 있다,10,5,1,2019-07-06 16:47:00,0
192,zz(bosu****),"여섯 영웅들 다 너무 멋있음 ㅠㅠ 특히 아이언맨최고,,",10,5,1,2019-05-21 23:50:00,0
