,nickname,text,score,like,dislike,time,watch_movie
306,고형민(zlfe****),사람들은 허무한거 엄청싫어하네... 난 허무하고 허탈하고 열린결말 그런게 좋던뎅... 일부로 그런것만 찾아보는데 이번 편은 내 취향에 딱 맞는둣,8,24,4,2018-04-27 02:24:00,0
307,djaj****,할말 개 많은데 하지않겠다....,10,20,1,2018-04-27 01:43:00,0
308,채희(alwa****),히어로물  보고 허무하긴 처음.  다음편 타임스톤 다시 뺏어서 시간 돌리는거 말고는 대책이 안서는데,10,22,3,2018-04-25 13:17:00,0
309,작두(200z****),정말너무잼있다...언제기다리냐또ㅠ,10,18,0,2018-04-28 11:46:00,0
310,ndy9****,영화보고 충격받아서 한동안 못 일어남 ㄷㄷ 그나저나 박지훈 번역가 좀 쓰지 말자 제발,10,18,0,2018-04-26 01:30:00,0
311,아존햄(song****),"박읍읍씨의 번역 덕분에닥스의 대사 ""It's end game이 '이제 끝났어' 가 되버리고 닉퓨리의 대사""motherfu..""이 엄마 찾는 국장을 만들었네요....",6,19,1,2018-04-26 02:02:00,0
312,Ddrus(mind****),제발 번역가좀 바꿔주면안돼냐; 쟨 진짜 다른직업 찾아야돼,6,19,1,2018-04-25 19:45:00,0
313,친절한김군(cycl****),상상그이상! 오역 쩔어줌,10,19,1,2018-04-25 15:59:00,0
314,곡자(love****),토르 졸라멋있다!!!,10,17,0,2018-04-28 05:03:00,0
315,Alsdltmd(dltm****),최대 빌런은 타노스가 아니라 박지훈이다... 영화 본 사람들은 오역 찾아서 보세요,10,17,1,2018-04-26 03:22:00,0
316,난아마안될꺼야(lsw8****),토르 지구 귀환할때 토르 3 배경음악 나왔으면 좋았을텐데,10,14,0,2018-04-30 17:50:00,0
317,문기(gye1****),개인적으로 엔드게임보다 더재밌었음,9,15,1,2020-04-30 13:10:00,관람객
318,싸펑피펑(love****),아니 왜 안봐지는건데 31일 00시 되면 볼수있다면서 영구소장으로 10800원 구매했는데,10,15,1,2018-07-31 00:43:00,0
319,박태정(xowj****),돈안아까운영화bbb,10,15,1,2018-04-29 08:38:00,관람객
320,꼬랑내(blue****),와 씨 어벤져스 4도 기대된다 ㄷㄷ,10,18,4,2018-04-25 13:03:00,관람객
321,갈매기(noji****),믿고보는 마블 말이 필요없다.,10,33,19,2018-04-25 09:30:00,0
322,정석환(chrh****),닥터가 토니보고 이방밥밖에 없었어가 타임스톤때문이 아니라 토니보고 미안하다는 뜻이였구나.. 정말 슬프다.,8,13,0,2019-04-27 00:23:00,0
323,bmin****,유플티비 사람낚냐   네이버에 구매자 다 뺐길까봐 31일 시청가능이라고해놨냐  개떡같이운영하네,10,14,1,2018-07-31 01:00:00,0
324,피샤드(saku****),엘지유플티비는 사업접어야겠다.인피니티워 12시부터 보려고 기다리는사람이 몇인데?니들은 다음날 9시 땡하면 즉시 반품이다.다른데로 볼란다!,10,14,1,2018-07-31 00:58:00,0
325,으라차차(nfor****),엘지유플러스티비 쿠폰은 12시 땡하면 유효기간 만료되고 31일 시청가능하다고 광고해댄 인피니티워는 아직이냐,10,14,1,2018-07-31 00:41:00,0
326,가객(help****),"내 왠만해선 영화보고 이런소리 안하는데...정말 끝내줌~  자막만 짜증남... 마지막에 대사가 ""머더 퍼....ㄱ"" 인데 자막이 ""어머니..."" 임...참 나",10,16,3,2018-04-27 21:55:00,0
327,인포(sjb2****),번역과 전개빼곤 괜찮았던 영화. 그리고 엔드게임보다 나은 영화.,8,13,1,2019-05-10 09:27:00,0
328,눈꽃(blea****),루소형제에겐 어벤져스1편인 작품.. 역시 형만한 아우없나.. 4보단 3이 더 재밌었네요.,10,13,1,2019-04-24 23:32:00,0
329,위크미크(kaeu****),엘지유플러스 재생되면 아무나 여기에 한줄만 써주세요,10,14,2,2018-07-31 00:57:00,0
330,잭슨도사(p760****),조조보고난후 제대로 엿 먹었네요. 대충격 대실망,10,77,65,2018-04-25 10:56:00,0
331,haejoong(dlgo****),인피니티워가 워낙 충격적이고 잘 뽑아내줘서기대치가 너무 커서 엔드게임이 덜해 보이는거지 엔드게임이 수준미달인건 아니다 더군다나 1세대와 이별이다 보니 허무하고 텅텅 공허해서 더 그렇지,10,11,0,2019-04-25 19:38:00,0
332,없음(ckdd****),어벤져스 엔드게임 보고 온 사람 손 !!!,10,11,0,2019-04-24 23:21:00,0
333,강예은(kang****),엔드게임 시작할때 울것 같네요.,10,11,0,2019-04-18 19:50:00,0
334,알피엠(kook****),적폐 번역가를 왜 자꾸 쓰는거죠?,1,11,0,2018-05-03 23:56:00,0
335,gogo****,아 엘지 OOO들 전나짜증나네ㅡㅡ,2,13,2,2018-07-31 00:43:00,0
336,ScarletTea(woon****),https://blog.naver.com/elik1119/220766349573 박지훈 번역가 역대 오역 총정리,10,15,4,2018-04-25 19:59:00,0
337,율하(hij9****),에피타이져인줄 알았는데 메인보다 낫다. 우열을 가릴 순 없는데 더 충격적인건 인피티니워.,10,10,0,2019-04-24 12:47:00,0
338,dydg****,아진짜 더워죽겟는데 볼라고 야식까지 시켜서 기다리고 잇는데 다른데는 다볼수잇다는데 엘지만 왜 이OO이야 한숨나오네,10,10,0,2018-07-31 00:56:00,0
339,2Q10(ji66****),쓰레기 같은 번역 때문에 1점,1,10,0,2018-05-15 14:22:00,관람객
340,charm(char****),와씨...결국 신념의 차인데 너무 화난다. 누군가의 신념에 의해 삶과 죽음이 결정된다는 게. 딴지 걸자면 결국 타노스가 제일 사랑한 건 자신의 신념아님? 무슨 딸을 가장 소중하게 생각해. 소울스톤 앞에서 결국 자신의...,10,11,1,2019-02-01 18:22:00,0
341,골드캐비어(ldm0****),번역가 때문에 8점준다,8,11,1,2018-04-26 19:37:00,0
342,찍먹파(resi****),번역가  얼마나 대단한 배경이 있길래 계속 쓰시는지 궁금해요,1,12,2,2018-05-24 02:02:00,관람객
343,심자몬(nato****),와 번역가의 능력에 한번놀래고 전혀생각못햇는데 그1가지방법을 썻다는 댓글에 놀램ㅋㅋ캬,10,12,2,2018-04-26 22:55:00,0
344,sero****,유플 아직도 안되네 ㅡㅡ 혹시 전화로 문의해보신분 ? 고장신고로 저나해서 문의할까 ㅡㅡ,2,13,3,2018-07-31 01:09:00,0
345,17729(robu****),엔드게임보다 재밌다.,10,14,4,2019-04-29 10:50:00,관람객
346,차요한(ckdy****),스포일러가 포함된 감상평입니다. 감상평 보기,10,9,0,2019-11-23 19:33:00,0
347,죄와벌(vywn****),2019년 9월22일 시청햇다.  왜  이제봣는지  ㅅㅂ 스스로한테 욕햇다,10,9,0,2019-09-23 01:39:00,0
348,dnf7****,와칸다 포에버는 증말 마블 역사상 최고의 명장면이자 명대사다ㄷㄷ,10,9,0,2019-09-07 16:30:00,0
349,Fhooo(himo****),비전 너프된게 젤 어이없..에오울때 아무도 못건들던 애가 이렇게 되다니..페이징능력이랑 마빡빔 쓰는거 기대하고 봤는데.엔겜에서 설마햇는데 팦홈에서 비전이 희생자로 나올때 모든걸잃은 기분이었다..완다 너가 이런기분이었...,10,9,0,2019-08-11 21:09:00,0
350,ppun****,이거  내가 봤던  어벤져스 중에서 제일 재미있음 겁나,10,9,0,2019-07-29 21:40:00,0
351,꼭지점(jhsf****),엔드게임과 이어지는 이야기로 인피니티 스톤을 뺐기 위한 타노스와의 전쟁이 큰 재미를 선사한것   같다.개꿀잼에 핵꿀잼.적어도  별 9000은 받아야하는 영화.,10,9,0,2019-07-23 22:13:00,0
352,아침의느(gjsk****),워후 다시 봐도 충격적이고 재밌다,10,9,0,2019-07-20 22:10:00,관람객
353,Unknwon(expl****),타노스 인워에서는 순교자인데 앤겜에서는 쓰레기내 ㅡㅡ..,10,9,0,2019-07-08 22:26:00,0
354,수안(sooa****),볼때마다 새로운 느낌이다. 이세상 영화가아님,10,9,0,2019-05-18 11:32:00,0
355,Mix(kimj****),"감독이 말하기를, 그 전투에서 스타로드가 뻘짓안하고 타노스 건틀렛 뺏어도 졌을거라고하네요",10,9,0,2019-05-10 19:17:00,0
356,천사소년(lcs5****),대작임 전투씬도 그렇고,10,9,0,2019-05-02 11:13:00,0
357,조소학도 G팬(trex****),"아까 전에 앤드게임 보고온 1인이다. 앤드게임 보니까 상당히 감동적이고 박진감 넘쳤는데, 작년에 인피니티 워 본 게 떠오르더라...",10,9,0,2019-04-26 22:50:00,0
358,Iolo(iolo****),아이언맨1 극장에서 봤을때가 생각난다 어설프게 알고있는 히어로영화라는 기대감으로 봤었고 그뒤로 개봉하는 모든 마블 영화는 극장에서 다 봤었는데 앤드게임을보면서 주마등처럼 스쳐지나가네요 제 인생의 1/3을 함께해줘서 ...,10,9,0,2019-04-25 21:17:00,0
359,0903****,그렇다.토르는 신이엿다...,10,9,0,2019-03-09 09:30:00,0
360,동현(bron****),들어갈때:와 OO!!!나갈때:와...OO..,8,9,0,2019-03-07 01:48:00,0
361,Dr Who(alsw****),어벤져스4 : 가망없음,10,9,0,2018-12-08 00:39:00,0
362,햇(lun7****),유플티비 너무해.. 차라리 쥬라기월드 폴른킹덤때처럼 오후부터 시청가능 써있었으면 그런가 할텐데.. 왜 31일부터 재생가능 써놔서 사람설레게 ㅠㅠ,10,9,0,2018-07-31 00:54:00,0
363,qkfgktkd(tjaq****),그지같은 번연때문에 이해못해서 난리쳣네..다른건 다 넘겨도 닥터스트레인지 오역은 너무 심한거 아닌가..;,1,9,0,2018-05-10 00:13:00,0
364,요리코 벨릭(jilu****),타노스가 이제까지 마블 영화중에 최고의 빌런인 것 같습니다.,10,9,0,2018-05-01 09:21:00,관람객
365,박미진(miji****),번역만재대로댓어도 더잼낫을듯,9,9,0,2018-04-28 13:53:00,관람객
366,yana****,결말부가 멋지다...,8,10,1,2019-10-18 09:57:00,0
367,쿵쿵뿜뿜(love****),처음 마블인트로 때부터 긴장감이.. 히어로 영화가 이렇게 스릴있다니,10,8,0,2019-08-24 23:09:00,0
368,시구루이(ddd1****),"빌런의 시각으로 보는 독특한 슈퍼 히어로 영화...마지막 타노스가 이룬 업적을 보고, 선과 악의 경계선을 허물어 버린다...과연 평화와 정의는 무엇인지 진지하게 생각하게끔 하는 영화...",10,8,0,2019-05-01 02:11:00,0
369,여울이(yeou****),엔드게임이 어벤져스의 이야기라면 인피니티 워는 타노스의 이야기였다.,10,8,0,2019-04-26 16:49:00,0
370,아이쿠어머(tyk5****),명작입니다 정말로 명작,10,8,0,2019-04-26 11:20:00,0
371,MARBLE(tnwp****),1주일 남은 엔드게임 번역 제발 갓석히 님으로 쓰세요 제발...,10,8,0,2019-04-17 23:06:00,0
372,kbstargram(kill****),담당 번역가가 가망이 없다,8,8,0,2019-03-09 19:44:00,관람객
373,모씨(lmgh****),"이건 뭐, 이 정도 노력으로 만들었으면... 재밌을 거라 예상했는데, 예상보다 훨씬 더, 몇 번을 놀라 소리 칠 정도로 재밌었다. 정말 엄청나다. 마블 시리즈 모르시는 분들은 좀 어려울 수 있겠으나, 알면 이건 그냥...",10,8,0,2018-12-24 21:53:00,0
374,yunyi01(yuny****),철학있는 악당이 굉장히 매력있었음,10,8,0,2018-12-20 01:34:00,0
375,gmlr****,두번 세번 열번봐도 다시없을 명작,10,8,0,2018-12-17 00:28:00,관람객
376,물컵500ml(skte****),유플러스 고장센터 전화해서 물어봤다 방금...낮12시란다 장난하냐 ㅅ ㅣ발롬들아jQuery224041785925083868614_1532969027978?,10,8,0,2018-07-31 01:44:00,0
377,dhdl****,브링미본편 엘지 OOO두라ㅠㅠㅜ,10,8,0,2018-07-31 00:52:00,0
378,MNEK(khjo****),토르가 부각된 영화였다.,9,8,0,2018-05-05 15:45:00,관람객
379,Realite(ksj8****),보는 도중 와칸다에 토르 등장할 때 제일 소름 돋았다,10,8,0,2018-04-30 20:47:00,관람객
380,wcn3415(cjdd****),콜라먹지마라 오줌 겁나 마려운데 영화가 안 끝나,10,8,0,2018-04-27 18:45:00,관람객
381,임(flaw****),스타로드 때문에  엔드게임 나온것임. 미워하지 말자.,8,9,1,2019-08-31 02:40:00,0
382,김수연(rlat****),토르 존나멋잇다 반햇다 ㅅㅂ,10,9,1,2018-05-07 15:16:00,0
383,국민타자 박병호우(seun****),6점준 평론가들 양심은 대체 어디에 둔건가?  지가 좋아하는 장르 아니면 평점 깍는거야?,9,10,2,2018-12-31 18:55:00,0
384,Jm(fron****),엔드게임보다는 인피니티워의 비극이 마음에 든다.,10,11,3,2019-05-19 22:32:00,0
385,세계최강(nba1****),스트레인지가 너무 무기력했다. 역시 토르가 짱이야. 유투버 개극혐,9,12,4,2018-04-27 03:43:00,0
386,이윤지(reds****),어벤져스는 언제나 나를 실망 시킨 적이 없었다,10,7,0,2019-10-24 09:02:00,0
387,마리온(dcle****),이어서 엔드게임을 볼수있는 난 행운아다,10,7,0,2019-10-12 22:06:00,0
388,ehso****,토르 등장씬 개멋잇어...,10,7,0,2019-10-11 23:22:00,0
389,슈퍼돼지(jyc1****),내가 이걸 평가를 안남겼었다니..충격이 어지간했나봐요,8,7,0,2019-09-22 21:01:00,0
390,잘또(rlgk****),다시봐도 재밌다...향후 10년 20년 뒤에도 재밌겠지 ? 영화관에서 봐서 뿌듯하다,10,7,0,2019-09-05 22:35:00,0
391,행배야(pmh2****),마지막 전투신은  역대 최고다,8,7,0,2019-08-04 17:19:00,0
392,다연(dydy****),결말이 좀 충격적이지만 재밌네요,10,7,0,2019-07-13 16:29:00,0
393,곧미남최군(ektm****),충격받을 수 밖에 없다영화가 끝나질 않길 바랬고영화는 끝이있었다다음편을 안볼수 없게 만드는 엄청난 결말과중간중간의 카타르시스는 최고의 상업영화이다,10,7,0,2019-07-09 04:44:00,0
394,의상한이사(sini****),엔겜보다 인워가 더 재밌다는 사람들 많은데 하여튼 둘다 ㅈㄴ 재밌음,10,7,0,2019-05-30 20:46:00,0
395,도깨비(litt****),이게 레전드긴하다..,10,7,0,2019-05-04 04:17:00,0
396,내마음(jol1****),캡틴 기차역 등장씬이랑 토르 와칸다 도착씬 때문에 10점줌,10,7,0,2019-04-06 12:55:00,0
397,심우진(simu****),와 엔드게임 빨리 좀 개봉해라아앙,10,7,0,2019-04-03 22:00:00,0
398,동그리(shin****),토르의 대사가 생각난다. “타노스 데려와!!!”,10,7,0,2019-03-20 22:21:00,0
399,멜트(ppp1****),네티즌 평점 8.95... 이중에 번역가욕때문에 1점맞은게 의외로 많네.. 이거 제외하면 9.3 정도 나올듯,10,7,0,2019-02-03 15:54:00,0
400,Jungfrei(jung****),제가 본 마블 영화중에 제일 재밌어요,10,7,0,2018-12-25 17:51:00,0
401,SearchLight(cxza****),팬들의 기대치가 굉장히 높았던. 중간만 가도 만족스럽지 않았을 영화였는데 정말 성공적으로 마블의 10주년을 기념했습니다.,10,7,0,2018-12-25 13:39:00,관람객
402,kircien(ohor****),다좋은데 번역이...,8,7,0,2018-12-23 21:17:00,관람객
403,까까오(qocn****),어벤져스4 부제 endgame 이쥬?박지훈 빅픽쳐 오졌쥬?,10,7,0,2018-12-07 22:29:00,0
404,SSBB(real****),앤트맨 오늘 봤음 ㅎㅎㅎ,10,7,0,2018-07-14 17:55:00,관람객
405,Link(ccl3****),오역스톤을 다 모은 번역가는 손가락을 튕기는 것으로 설정의 절반을 없앨 수 있지.,10,7,0,2018-05-25 18:32:00,0
406,mack****,와!! 역대 마블영화중 최고!!,10,7,0,2018-05-11 00:39:00,관람객
407,이카로스(cand****),모든걸 잃었음에도 좌절하지 않는 토르. 6개의 인피니티 스톤이 박힌 타노스 건틀렛의 힘마저 가르며 내리꽂는 스톰 브레이커는 토르의 의지가 아닐까.,10,7,0,2018-05-08 18:03:00,0
408,생텍쥐페리가쓴하이쿠(djun****),"마블의 집대성영화. 애들이 너무 좋아하고, 애들과 함께 마블영화 정주행중.. 다시 볼꺼에요~!",10,7,0,2018-05-08 12:44:00,관람객
409,ming****,캡아 등장씬이랑 ㅌ토르 지구귀환씬 소름 ㄷ....,10,7,0,2018-05-08 00:20:00,0
410,Veritas(lsyu****),타노스가 정확히 짱깨 절반만 없애줬음좋겠다,10,7,0,2018-05-07 23:49:00,0
411,saint john(paul****),내가 본 슈퍼히어로액션영화중 당연최고영화,10,7,0,2018-05-06 17:43:00,관람객
412,슈퍼세인트(rein****),내년 어벤져스 4를 손꼽아 기다리는 설레임,10,7,0,2018-05-06 10:32:00,관람객
413,dddd(ksl4****),마블 10년 노력의 결실. 마블팬이면 꼭보시길,10,7,0,2018-05-05 15:51:00,관람객
414,inte****,다음편을 위한 예비작이라는 느낌..,5,7,0,2018-05-04 00:32:00,관람객
415,zasm****,완전 재미집니다 진짜입니다.,10,7,0,2018-05-03 21:00:00,관람객
416,creed(cree****),세시간이 삼십분 같았음,10,7,0,2018-05-03 20:16:00,관람객
417,기부장(elma****),믿고보는마블 번역가를 데드풀번역가로 바꿔줘!,10,7,0,2018-05-02 08:56:00,관람객
418,불꽃남자(dlgh****),시빌워보다 잼있다 진심,10,7,0,2018-05-01 09:23:00,0
419,didc****,역시 어벤져스는 비싸도 영화관에서  봐야되,10,7,0,2018-05-01 01:56:00,관람객
420,suju****,스타로드만 안 나댔으면 영화 벌써  끝났음,10,7,0,2018-04-29 21:41:00,0
421,dbfk****,다음편 제작비를 반으로 줄였네..,10,7,0,2018-04-29 21:26:00,0
422,태현(skim****),믿고 보는 마블영화 ! 4편이 기대돼요,10,7,0,2018-04-29 21:24:00,관람객
423,박지연(meyo****),마블 영화는 믿고 보셔도 좋습니다,10,7,0,2018-04-29 20:18:00,0
424,yolo(syme****),기대한만큼 재밌었음 아쉬운건 비전도 그존나쌔다는 스톤을 머리에 박고있는데 왜 처맞기만하냐,9,7,0,2018-04-29 19:42:00,관람객
425,오진규(dhwl****),지루하다는 애들은 마블시리즈하나도안보고영화본거냐?ㅋㅋㅋ  마블영웅들 다 나오니까서로얘기만해도 재밌던데,10,7,0,2018-04-29 11:46:00,0
426,마케루나(nkan****),오역으로 닥터스트레인지를 개찐따로 만들고 닉퓨리는 죽는 순간 까지 어머니를 찾는 효자를 만들었지만.. 초반5분과 후반 스토리 연출 전투씬 주옥같다..롤러코스를 탄것같은 영화,10,7,0,2018-04-29 09:51:00,0
427,알켈리(fpdl****),스타로드 때문에 망했다는 건 이해를 제대로 못함. 다들 스타로드한테 하지 말라고 할 때 닥스는 가만히 있었음. 왜? 닥스는 승리하는 미래를 봤으니까. 그렇게 타노스가 깨어나고 타임스톤을 넘기는 게 결국 승리하는 미래...,10,7,0,2018-04-29 04:40:00,0
428,Gmchun(432e****),내용 이해 안가는 부분이 있으면 재미없다고 느끼는 사람들이 있는데 마블 전작들 싹 정주행하고 보는게 좋음,10,7,0,2018-04-29 04:31:00,0
429,Lucete(mj42****),닥터 스트레인지 대사 중 '이제 가망이 없어'는 '이제 최종단계야'가 옳은 번역으로 해석의 차이라고 볼 수도 없는 완벽한 오역입니다. 닥터 스트레인지라는 인물의 캐릭터성을 죽이면서 어벤저...,10,7,0,2018-04-29 04:10:00,0
430,cjsr****,4를 위한 두시간 짜리 퀄리티 쩌는 떡밥영상같았음. 시간가는줄 모르고 봤음 4가 더 기대됨ㅜㅜ,10,7,0,2018-04-28 17:28:00,관람객
431,신동석(dong****),번역가 잘못인데 영화에 평점 1점 주는건 잘못된거 같은데...,10,7,0,2018-04-28 10:14:00,0
432,halamadrid(chx1****),도중에 화장실 각을 못잰다..,10,7,0,2018-04-28 06:27:00,0
433,헐(tonh****),이건 그냥 봐야돼요 무조건 보세요 여러분 그냥 히어로물이 아닙니다,10,7,0,2018-04-27 22:38:00,관람객
434,kes0****,와칸다 포에버!!!!,10,7,0,2018-04-27 22:35:00,0
435,hj19****,오랜만에 돈주고 봐도 아깝질 않은 영화였다...,10,7,0,2018-04-27 22:20:00,0
436,asdfzxcvqwer(khj4****),영화가 끝난후 모두가 숙연했다..,10,7,0,2018-04-27 18:22:00,0
437,쫑가(pooh****),더이상 잘만들순없다 최고의영화로 인정합니다,10,7,0,2018-04-27 04:58:00,관람객
438,유로(euro****),매우 충격적이다..비전이 인피니티 스톤 중 하나를 갖고있었던 것 치고 너무 당하지만 않았나ㅋㅋㅋㅋ토르하고 스칼렛 위치가 짱이다,8,7,0,2018-04-27 03:13:00,관람객
439,긱스의가정방문(rose****),와칸다포에버!! 토르 씹간지,10,7,0,2018-04-27 02:26:00,0
440,신 자유부인(serg****),처음부터 집중해야함 근데 또 막 집중 안한다고 못볼 내용도 아님. 그냥 딱 마블! 청소년 그루트 핵존귀.,8,7,0,2018-04-27 01:37:00,관람객
441,1710****,결말따지지마 그냥봐 어차피 내년에도볼거잖아,10,7,0,2018-04-26 02:46:00,관람객
442,jademarble(pso0****),유료예고편같은 느낌도있지만 재밌었어요,10,7,0,2018-04-25 22:05:00,관람객
443,로맨짱(loma****),윈터솔져 비전 첫등장에 어벤져스멤버들을 혼자 상대할정도로 엄청 강력했는데 시리즈가 거듭될수록 신규캐릭터들이 대거 등장하고 묻히면서 이렇다할 활약없이 버프된게 아쉬움 마치 드래곤볼처럼 캐릭터들이 버프되는느낌 야무치 천...,7,8,1,2020-02-16 12:50:00,0
444,shsh****,평론가 자격이 없는 인간이 보이네ㅋ  무식한 인간이 신념을가지면 여러사람이 힘들어지는거에요,10,8,1,2019-09-11 22:35:00,관람객
445,김상우(sang****),안소니 루소 조루소는 정말 영화를 잘만들어 캡틴아메리카 윈터솔저부터 시작해서 시빌워에 인피니티워에 엔드게임까지 개미쳤지,10,8,1,2019-08-06 12:24:00,0
446,깨끗한물(rhkd****),솔직히 몰입감은 엔드게임보다 이게 더 높음. 처음부터 끝까지,10,8,1,2019-07-08 15:22:00,0
447,히히(suju****),미쳤다 진짜 앤드게임보기 전 정주행한 나 아주 칭찬해 ㅠㅠ,10,8,1,2019-04-19 00:06:00,0
448,기다림v(undo****),라그나로크때문에 토르가 ㅈ밥으로 보였었는데 ...잊고 있었다 개쎈캐라는걸..,10,8,1,2018-04-30 01:30:00,관람객
449,조정빈(vini****),이건 너무 대박이네요.진짜 미쳤네요.,10,8,1,2018-04-29 08:38:00,0
450,lucia(like****),인피니티워2를 기대한다,10,8,1,2018-04-27 21:55:00,관람객
451,박삼복(amzi****),결말이 너무 쇼킹...ㅠㅠ,10,8,1,2018-04-25 13:05:00,관람객
452,초록색(02hs****),인맥으로 일하는 박지훈 번역가의 공이 크네요,1,9,2,2018-05-09 20:38:00,0
453,스파이클(dogi****),오랜만에 다시보니 모르고 지나쳤던 복선들이 한가득이라 결말을 알고있음에도 재밌었음.,8,6,0,2020-02-21 11:52:00,0
454,햇살소년(wjdg****),"소름 돋은 4컷: 캡틴 아메리카의 등장, 블랙 팬서의 와칸다 포에버, 토르의 강림, 닥터 스트레인지의 마법 폭격",10,6,0,2019-11-06 13:11:00,0
455,충충충(choo****),수많은 등장인물과 장면전환이 있지만 전혀 복잡하지 않게 연출한 부분이 놀랍다.,8,6,0,2019-09-11 15:55:00,0
456,정소연(symo****),저질 냄새나는 국산영화도 다 없어야지 영화시장의 균형이 맞는다,10,6,0,2019-09-03 23:13:00,0
457,테트라비블로스(onl2****),번역 빼고 모든 것이 완벽,10,6,0,2019-08-01 16:32:00,0
458,가넷(mil0****),헉소리나오는 결말이었다..,10,6,0,2019-07-20 20:27:00,0
459,passion7(rcnl****),어벤져스시리즈중 단연코1등,10,6,0,2019-07-13 23:04:00,0
460,myso****,지금까지 나온 마블영화 다봤는데 이게 제일 명작이라고 생각한다.,10,6,0,2019-06-22 13:41:00,0
461,탑클래스A동(thej****),시리즈마다 천만명이상이 볼 만 하다.,9,6,0,2019-06-07 20:38:00,0
462,Damien(yoos****),앤드게임 보고 인피니티워를 한번 더 봤는데 충격적인 결말이지만 전체적으로 3가 제일 명작인듯.,10,6,0,2019-05-06 01:10:00,0
463,timxthyxh(tim_****),엔드게임 보고 난 후 다시 보니까  다른 느낌이네요,10,6,0,2019-05-05 01:26:00,0
464,kasun(tcat****),어벤저스 시리즈 중 최고,8,6,0,2019-05-04 16:36:00,0
465,slt4****,영화 전반에 깔리는 우울하고 어두운 분위기가 최고였습니다,10,6,0,2019-05-04 13:00:00,0
466,kdg7806(cbma****),10점줘야지 말이필요있을까,10,6,0,2019-05-02 00:35:00,0
467,박세찬(sech****),어벤져스 시리즈 중 가장 뛰어난 액션과 스토리 그리고예상치 못한 충격적인 결말이 어우러진 마블 최고의 명작 중 하나,9,6,0,2019-04-28 00:30:00,0
468,부산인(tomm****),엔딩이 정말..충격이었다,10,6,0,2019-04-28 00:00:00,0
469,망고하임(khrn****),빨리이제 엔드게임보러가야것다,10,6,0,2019-04-27 00:45:00,0
470,aaaa(chal****),번역가 박모씨만 아니면 평점 9.4는됐을듯,10,6,0,2019-04-25 01:32:00,0
471,Jason(vjbo****),Bring me Thanos!!,10,6,0,2019-04-25 00:14:00,관람객
472,adid****,번역가만 빼고 완벽한 마블영화(=^ェ^=),10,6,0,2019-04-03 19:57:00,0
473,ehow****,그럼...우리 스파이더맨은 아예 죽은거에요?..우리 가모라는...?우리 완다는...?다 다시 살아나는거죠?그렇다해줘여,10,6,0,2019-04-03 01:23:00,0
474,손석(miri****),내가 본 마블 영화 중에 가장 재미있었다,10,6,0,2019-03-07 00:47:00,0
475,곤살로이과인(spdj****),그저 영화관에서 못본게 한이지,10,6,0,2019-02-15 14:47:00,0
476,김우섭(s006****),이 영화는 하나의 역사가 될것같다,10,6,0,2019-02-07 20:26:00,0
477,bgyu****,"최고의 영화입니다, 점수가 낮네요",10,6,0,2019-02-07 07:19:00,0
478,프로똘끼남2018(kimt****),ㅂㅈㅎ 때문에 쫄보가 되신 우리 닥스형님ㅠㅠ,10,6,0,2019-01-14 17:36:00,0
479,강아지(wsf6****),이 영화는 역사적으로 기록 됄겁니다.,10,6,0,2018-12-26 18:31:00,0
480,yix0212(0818****),히어로물의 매력을 다 볼수있는 작품,10,6,0,2018-12-22 17:09:00,관람객
481,벼느(runz****),ㅋㅋ어벤져스4 가망없음ㅋㅋ번역가 제발 교체좀,10,6,0,2018-12-08 01:39:00,0
482,Jamie(letm****),지훈아 큰일났닼ㅋㅋㅋ4 제목 가망없닼ㅋㅋㅋ,9,6,0,2018-12-08 00:30:00,0
483,인삼(ppp4****),캬~ 4편 제목이 어벤져스: 가망없음 이던데 제목에서부터 가망없다고 스포를 해서 기대도 안되네요 ㅎㅎ,10,6,0,2018-12-07 22:55:00,0
484,뿌엉범(taro****),타노스가 주인공인게 맞지?,10,6,0,2018-07-15 17:13:00,관람객
485,마스체라노(pops****),ㅋㅋ번역가좀 짤라주세요,8,6,0,2018-07-15 01:55:00,관람객
486,용후(poik****),번역빼고 꿀잼ㅁ인ㄱㄴ긋ㅈㅇㅈㅂ,10,6,0,2018-07-14 13:35:00,관람객
487,사빠(jhjp****),박읍읍씨 새 영화를 만드셨더라구요 당황스러웠습니다,10,6,0,2018-07-01 12:26:00,관람객
488,성해성해2(8112****),영화는 10점인데 번역가때문에 1점 날린다 번역가가 영화 스토리를 바꿔놨네,1,6,0,2018-05-15 16:42:00,0
489,김의중(dkwn****),번역가 짤라주세요 공감,9,6,0,2018-05-12 20:37:00,관람객
490,TJDY(clow****),그냥 한마디로 재미있었음,10,6,0,2018-05-08 02:46:00,관람객
491,suna****,두번 봤어요~~완전 잼나용,10,6,0,2018-05-07 21:23:00,관람객
492,ybup****,착한 독과점 인정합니다.,10,6,0,2018-05-07 21:19:00,관람객
493,깜딸(soyu****),스파이더맨 죽을때 눈물이...,10,6,0,2018-05-06 17:30:00,0
494,박서진(tjsc****),번역다시해서 재개봉 부탁드립니다,10,6,0,2018-05-06 09:20:00,관람객
495,너구리(imks****),미블 시리즈 다 안본 사람들은 이해안됨,8,6,0,2018-05-05 22:33:00,0
