,nickname,text,score,like,dislike,time,watch_movie
313,나나(mr_r****),근래에 나온dc영화중에서는 가장좋은듯,9,9,1,2017-06-04 04:42:00,관람객
314,보노보노(sjwg****),그냥저냥 볼만함 액션도 멋있음,10,9,1,2017-06-04 03:00:00,관람객
315,모브(mauv****),저는 굉장히 재밌었어요.,10,9,1,2017-06-04 00:34:00,관람객
316,gtss****,꿀잼 ㅎㅎ 핵잼 ㅋㅋ 졸잼 ㅋㅋ 포디나오면 또봐야지,10,9,1,2017-06-03 23:41:00,관람객
317,dhgm****,DC가 드디어 정신을 차렸네.!,10,9,1,2017-06-03 23:07:00,관람객
318,yaon****,여자 주인공이 정말 예쁘네요,9,9,1,2017-06-03 21:22:00,관람객
319,쌈킬러(dlgj****),잼나는디유 꼭보세요 ㅎㅎㅎ,10,9,1,2017-06-01 23:18:00,관람객
320,지금이(ks48****),원더우먼 너무 멋있고 영화는 재밌네요~,9,9,1,2017-06-01 21:48:00,관람객
321,valis(rnsw****),캐스팅이 신의 한수인듯,9,9,1,2017-06-01 21:30:00,관람객
322,eatpraylove(rldu****),이렇게 재밌게 만들줄 알면서 도대체 배대슈는 왜 그랬냐고..^^,9,10,2,2017-06-07 09:12:00,관람객
323,KIMAD(kuku****),아무 정보 없이 봐서..처음엔 하늘에서 스타트랙 함장이 떨어져서 좀 당황스러웠지만 갈수록 감동 재미 반전 다 잡아줘서 슬픈영화 아닌데 나는 왠지 잔뜩 울고 나왔다..,10,10,2,2017-06-07 01:54:00,관람객
324,cocas(lee2****),원더우먼....재밌음....,9,10,2,2017-06-04 23:44:00,관람객
325,다크나이트(qkd3****),갤 가돗에 빠져버렸당....,10,10,2,2017-06-04 07:07:00,관람객
326,사람(9560****),재밋당ㅎㅎ 감덩적이야,10,10,2,2017-06-03 20:25:00,관람객
327,정엽(gnlr****),시간가는줄모르고봤다 앞으로의 시리즈가 너무기대됨,10,10,2,2017-06-02 11:35:00,관람객
328,원초딩(wonc****),짱 짱!!!! 갤 가돗에게 완전 반했어요!!!,10,10,2,2017-06-02 01:38:00,관람객
329,맥시안맨(hoju****),정말 재미있게 봤습니다.저스티스리그 기대되네요,10,10,2,2017-06-02 00:55:00,관람객
330,초성(sant****),보면서 이 영화 핵노잼에 지루하기까지한 영화라 생각함,1,11,3,2017-07-07 20:09:00,관람객
331,오렌지걸(babo****),진짜재미있다. 대박. 대리만족느낌.,10,12,4,2017-05-31 23:00:00,관람객
332,레바뮌첼(wolf****),나중에 후회하지말고 꼭 극장에서 보시오,10,12,4,2017-05-31 14:30:00,0
333,고마해라마이묵읏다(enoc****),잼있게 봤음~ 간만에 쌓인 스트레스 풀고 암튼 잘 봤음!역시 극장에서 봐야 함,10,12,4,2017-05-31 14:19:00,0
334,구르름(zprp****),지리고지리고지린다.,10,12,4,2017-05-31 14:06:00,0
335,음식(imc8****),말이 안나오는 쓰레기 영화 마지막 전투씬은 전대 히어로물급,1,13,5,2017-06-16 21:05:00,0
336,김영광(kido****),"재밋다고 한 놈들 알바질에 놀아난 영화.스토리, 배우들 대사 오글거려서 끝까지 손발이 안 펴침.",1,13,5,2017-06-04 22:13:00,0
337,aruk****,베댓때문에 한개준다진심노잼영화...볼꺼라면 기대하지말고 볼것,1,13,5,2017-06-04 21:03:00,0
338,yhikk(yang****),정말 기대에 못 미치는 영화. 차라리 배대슈가 더 유익할 정도.,1,13,5,2017-06-04 15:52:00,0
339,심술(wnsd****),갤가돗 존ㄴ ㅏ예뻐 이스라엘여자 만세 ♡,10,13,5,2017-06-02 12:08:00,관람객
340,dlgn****,중간에 나갈까 100번 고민함 ... 돈 아까워요 ~~,1,13,5,2017-06-02 00:20:00,0
341,Mizcxh(mone****),뚜루루두루두루두루루뚜루루두루두루루뚜루루루루두루루루우~~,10,13,5,2017-06-01 02:48:00,0
342,롯데의4번타자(kjh2****),Dc 영화중 최고일 뿐만아니라 마블과 견주어도 손색이 없다,10,13,5,2017-05-31 16:18:00,0
343,장주연(vntn****),시사회 반응도 좋고 나도 넘 재밌게 보고 왔다.. 갤가돗은 사랑이다…,10,13,5,2017-05-31 14:43:00,0
344,92년생맨몸러너(cake****),"로튼의 지수가 너무 높아서 디시팬임에도 불구하고 관람하기 전까지 정말 의심했다. 하지만 영화는 처음부터 끝까지 완벽했다. 액션, 스토리, 음악, 연기, 배경. 다크나이트 시리즈 이후로 히어로 영화의 철학관이 가장 뚜...",10,13,5,2017-05-31 11:12:00,0
345,살인고찰(esch****),세계 평화를 주장하는 시오니스트 원더우먼이라 도저히 좋게 봐줄 수가 없다. 내용도 그저 그럼.,1,14,6,2017-06-08 20:49:00,0
346,레오가미(xend****),"뻔한 스토리에 엉성한 액션씬과 덜 다등멍진 CG ,시오니스트 나치즘을 가진 여주,,ㅡ.ㅡ 여주도 그닥 끌리는 매력이 없음... 상영시간 내내 빨리 나가고 싶었음.",1,14,6,2017-06-08 17:42:00,0
347,료(j1g2****),영화 시작전 반지라는 게임 광고가 훨씬 재미있었음....벤지..,1,14,6,2017-06-04 14:54:00,0
348,hsu4****,OOO기  영화  정말 보구  후회함,1,14,6,2017-06-04 14:37:00,0
349,인페르나(7712****),여성히어로의 멋짐을 보여주는 영화,10,14,6,2017-05-31 14:18:00,0
350,토끼(momo****),존나  잘만들엇어  간만에  쩌럿어  굿굿  캐리비안해적은  쓰레기엿는데,10,14,6,2017-05-31 14:02:00,0
351,음주소년아톰(dbal****),내 살다살다 이런 댓글알바현장을 직접목격할줄이야.. 알바들아 적당히해라 니들땜에라도 평점1주기도아깝다,1,15,7,2017-06-06 13:22:00,0
352,jerry(f191****),이거완전미친영화 초반부터재밌다가 중반부에터지고 후반부에폭발.. 킹스맨보다 재밌넹!!!,10,15,7,2017-05-31 14:41:00,0
353,월드시리즈(btg3****),우리 DC가 달라졌어요...(저스티스도 성공하자!),10,15,7,2017-05-31 08:53:00,0
354,아그네(nolr****),진짜 각본쓴새끼 잠안올때 이거 보면서 잘라고 만들었지싶다,1,16,8,2017-06-04 00:50:00,0
355,두루뭉실(secr****),극장에 앉아있는 내가 한심해지는 영화,1,16,8,2017-06-04 00:07:00,0
356,alsr****,재미있는지 없는지 말할수가 없음 지금까지 영화보면서 잔적이없는데 계속잔거보면 어지간히 노잼인듯,1,16,8,2017-06-03 17:47:00,0
357,윤(qudw****),어제 kt멤버쉽으로 영화 무료주는거 메가박스에서 봣는데 그렇게 재밌는건 아니네요.. 그나마 배우가 이뻐서 쭈욱 본듯 액션신 설정도 의도적으로 들어간 부분도 보이고 해서 평점 3점 주고 싶지만 이왕 줄꺼 1점줍니다.,1,16,8,2017-06-03 10:45:00,0
358,가다마(daem****),저스티스리그를 위한 준비를 위함이겠지만 너무 내용도 없고 재미도 없다. 초반의 화려한 그래픽에 비해 중간중간 흐름을 끊으며 끼어드는 로맨스와 전혀 웃기지 않은 코미디 요소. 디씨 팬인데 더 이상 이후의 시리즈가 기대...,1,16,8,2017-05-31 23:34:00,0
359,이도윤(doyo****),진짜 초반에 지루합니다..여주행동보면 빡치고 싸움신도 짧습니다..안보는거 추천,1,17,9,2017-06-05 12:16:00,0
360,민트초꼬(thfk****),평점을 낮추는 의미에서 1점 줍니다. 평점만큼 재밌지 않아요. 몰입이 잘 안되고 지루했어요 ㅜ 여주인공은 너무 이쁘고 잘 어울리네요 ㅎㅎㅎ 평점 6-7점대가 적당하다고 봅니다,1,17,9,2017-06-05 00:05:00,0
361,kangdde(kang****),알바에 속지 마세요. 보지마세요.,1,17,9,2017-06-04 23:05:00,0
362,ㅎ(vine****),유치한 초딩영화보다 못함. 뻔한 내용에 정말 새로운것이 하나도 없다. 헐리웃의 돈낭비,1,17,9,2017-06-04 12:57:00,0
363,whit****,"지루함. 재밌다고들해서 봤는데, 어디서 재미를 느끼는지 모르겠다.",1,18,10,2017-06-05 00:13:00,0
364,판다구구(pavo****),희대의 평점 사기극 ㄷㄷㄷ,1,19,11,2017-06-02 08:48:00,0
365,쫑래(oo_s****),진짜재미있어요.꼭보세요!,10,19,11,2017-05-31 21:38:00,관람객
366,shin****,"잠 와서 죽는줄 알았다. 아니 심지어 중간 중간에 잤고, 중요한건 ㅋㅋㅋ 나는 여친땜에겨우 버텼지만 내 옆에 아저씨는 한숨을 245번 쉬셨고, 내 뒤에 커플들은 이미 이탈한지 오래.. 중간중간 나는사람 지속적 발생되...",1,20,12,2017-06-04 23:48:00,0
367,dark****,원더우먼이여 마블충들을 물리치고 DC를 구하라,10,20,12,2017-05-31 01:33:00,0
368,위스텐 EA(ldy5****),가오갤2보다 재밌다 인정할 건 인정하자,10,22,14,2017-05-31 16:44:00,0
369,jmoo****,진짜 원조슈퍼엑션메가히어로 원더우먼이 돌아 왔다~!!최강무적 여성히어로 원더우먼이너무기대된다,10,23,15,2017-05-31 01:22:00,0
370,bmw(sunl****),다크나이트 시리즈에 이은 DC 원더우먼 전설의 시작,10,23,15,2017-05-31 00:47:00,0
371,Dground(comm****),이거 보고 지리시면 비뇨기과 가보심이... 지루했고 그냥 여주가 예뻤습니다... 메시지 이렇게 넣으면 영화 유치해진다는 걸 디씨는 얼마를 더 해먹어야 깨달을까요....?,5,45,37,2017-06-01 00:05:00,관람객
372,비싼무늬토기(prah****),마블 좋아하지만 마블충들 평점테러 씹극혐이라 10점 주고간다,10,7,0,2018-06-26 03:28:00,0
373,주팔이(jupa****),원더우먼 당신은대체...,10,7,0,2017-07-27 19:43:00,관람객
374,Jose Cuervo(zzup****),갤가돗 덕분에 다음 저스티스리그가 기대된다,7,7,0,2017-07-24 11:19:00,0
375,붐바붐바(join****),"조나 재밌네,,,, 그리고 갤가돗 전세계에서 가장아름다운 여신이네  아 첨으로 어느누군가의 남편이 저리 부러울줄이야 갤가돗 남편 진짜 개 씹부럽네,,,비너스  뺨을 후려칠 여신을 마누라로두고,,,",10,7,0,2017-07-16 22:32:00,0
376,죠니(dnd1****),혼자 전장으로 걸어 갈때 진짜 소름돋게 멋있었음,10,7,0,2017-06-22 18:27:00,관람객
377,볕뜰(eotj****),나는 오늘을 구할테니 당신은 세상을나는 오늘을 구할테니 당신은 세상을 구해요 구해요,10,7,0,2017-06-19 21:56:00,관람객
378,황후마마(reig****),히어로물 중 단연 최고!!강추입니다.,10,7,0,2017-06-19 21:43:00,관람객
379,조규하(whrb****),"재밋게,,는봣는데 스토리는 여전히 알수없는 디씨네요",8,7,0,2017-06-12 12:04:00,관람객
380,chow****,중간에 좀 지루한 감이 있었지만 액션은 지리네요,8,7,0,2017-06-06 23:07:00,관람객
381,qbst****,디씨가 이 정도면 해냈다,8,7,0,2017-06-06 21:17:00,관람객
382,Meihem(syg1****),갤 가돗 진짜 원더우먼에 잘어울림,8,7,0,2017-06-06 21:14:00,관람객
383,변두리글쟁이(mkhs****),여주 너무 아름답게 나오고 OST도 너무 마음에 든다. 원더우먼이 제우스의 딸이라는건 처음 알았다. ㅎㅎㅎ,8,7,0,2017-06-05 19:59:00,관람객
384,이찬유(star****),잼잼잼 .잘풀어냈다. 앞으로가 궁금해진다.,10,7,0,2017-06-04 14:12:00,관람객
385,coco****,지금까지 봤던 여성히어로 중에선 단연 탑인듯,10,7,0,2017-06-04 14:03:00,관람객
386,새싹(ckde****),영화 재밌었습니다!! 강추해요!! 액션씬이 돋보이는영화입니다!!,10,7,0,2017-06-04 13:50:00,관람객
387,GG(tjde****),와우 정말 재밋었어여 원더우먼 짱이쁨,10,7,0,2017-06-04 10:28:00,관람객
388,은채(dmsc****),완전 재밌음 시간가는줄 몰랐어요,10,7,0,2017-06-04 01:52:00,관람객
389,mads****,영화보는 내내 진땀흘리면서 봤습니다.  영화 상영전에 화장실을 못가서리 ..영화가 5분만 길었다면 제 인생작이 됐을 영화. 갤 가돗 팬이 될 거같아요.,7,7,0,2017-06-02 21:05:00,관람객
390,라이언일병(whdg****),주인공들의 조화부터 스토리까지 예술작,10,8,1,2017-06-19 12:19:00,관람객
391,칠백만(sang****),마블이나 dc나..헐리웃 영화도 갈수록 유치해지고 단순해진다.,1,8,1,2017-06-17 08:25:00,0
392,mmm(micc****),돈 아까운 영화... 1점도 아깝다,1,8,1,2017-06-15 15:15:00,0
393,완두콩콩(qodm****),주인공 너무 예쁘고 워낙 이런 장르를 좋아해서 재밌게 봤습니다^^,9,8,1,2017-06-11 23:30:00,관람객
394,jane****,원더우먼 예쁘고 멋져요,8,8,1,2017-06-11 22:08:00,관람객
395,lim4****,주인공 짱!! 멋졌어요~~ 너무 이쁘고  액션도 끝내주공!!ㅎ3D로봤어도 재미있었을듯해요. 기대한만큼 재밌게봐서 좋았어요^^,9,8,1,2017-06-11 21:10:00,관람객
396,eogh****,정말재밌는영화였습니다,10,8,1,2017-06-11 19:46:00,관람객
397,kmhg****,너무 잼있어요 꼭 보세요~~,10,8,1,2017-06-11 19:09:00,관람객
398,하하하(ssal****),원더우먼 좋아했는데 역시 재밌네요,10,8,1,2017-06-11 19:03:00,관람객
399,영혼의별(mana****),원더우먼 딸이랑 잼있게봤어요,10,8,1,2017-06-11 17:07:00,관람객
400,윈드(tomp****),내가 본 올해 최고의 영화..적당한 강함과 부드러움..잘 표현된거같다 여주 캐스팅 최고다 물망에 올랐던 다른 여배우가 했으면 이렇게 표현이 안됬을거같다. 어릴적 흑백 티비로 보았던 그 원더우먼의 아득한 느낌을 현대적...,10,8,1,2017-06-11 13:36:00,0
401,doho****,디씨를살릴영화인것같아요,9,8,1,2017-06-11 10:51:00,관람객
402,jong****,대박이라는 말이 나도 모르게 나왔다,10,8,1,2017-06-07 22:28:00,관람객
403,cktl****,요즘 DC중 제일 재미난 듯,9,8,1,2017-06-07 14:46:00,관람객
404,판빙빙(vjvm****),그냥 여주가 이쁘더라고요 .. ^^...,1,8,1,2017-06-07 13:52:00,0
405,크마라(min_****),갤가돗 겁나 멋있음ㅋㅋㅋ,10,8,1,2017-06-07 11:29:00,관람객
406,김미래(alfo****),액션신머싯다ㅠ갤가돗..,8,8,1,2017-06-07 11:06:00,관람객
407,초이초이(choi****),이정도 영화라면 DC도 해볼만 하다는 생각이 들었던 영화ㅎ 이름만 익숙했던 원더우먼을 좀 더 친숙한 캐릭터로 만들어준 영화가 아닌가 싶습니다 :) 여성 히어로가 주인공이라 그런가 더 감동적이기도 했고요,9,8,1,2017-06-05 23:10:00,관람객
408,mjnc****,원더우먼이 신이였어!!!,10,8,1,2017-06-05 16:44:00,관람객
409,네오피트(suns****),재밌고 생생하게 잘 봤습니다.,10,8,1,2017-06-04 21:38:00,관람객
410,나는야친구(skok****),그냥 너랑봐서 좋았다.,10,8,1,2017-06-04 19:51:00,관람객
411,will****,갤가돗 크리스파인 너무 멋짐~~♡♡,10,8,1,2017-06-04 19:47:00,관람객
412,김긍정님(oper****),2편 나오면 보겠습니다.,9,8,1,2017-06-04 18:09:00,관람객
413,와룡(kong****),미모짱 몸매짱 마음짱 원더 우먼. 신의 한 수가 된 갤 가돗의 캐스팅,10,8,1,2017-06-04 18:08:00,0
414,곰돌이푸우(aret****),더욱 이쁘고 강해진 원더우먼이네요 재미있었습니다.,10,8,1,2017-06-04 17:45:00,관람객
415,dmsw****,눈을땔수 없었던 영화같음 스토리도 좋고 역시 DC!!cg대박임 여주 너무 이뻣고 남주 멋있음ㅋㅋ 마지막쯤에 베트맨한테 이메일 보내던데 뭔내용인지 궁금하다 .,10,8,1,2017-06-04 17:43:00,관람객
416,공대생(kio4****),원작이라고 들은 여성들이무시당한시절에 저항하기위한 그전작품이라는것을보여줬습니다 기본으로여성을무시하고 시절과전쟁의참상을보여줬습니다 일본은 전쟁에대한인식을다시알았으면좋겠습니다,10,8,1,2017-06-04 14:09:00,관람객
417,trip****,낮은 기대치 덕분에 8점,8,8,1,2017-06-04 06:51:00,관람객
418,njh2****,다음화가 기대되는  작품,10,8,1,2017-06-04 02:11:00,관람객
419,dkst****,갤가돗의 원더우먼을 보는것만으로도 티겟값은 하고도 남는다,10,8,1,2017-06-04 00:09:00,0
420,김똥ㅋ(rlad****),역시 영화관에서 보길 잘햇어요~정말 너무 재밋습니다.,10,8,1,2017-06-03 23:37:00,관람객
421,곱창이(clam****),부디 직접 가서 보세요ㅠㅠㅠ 안보면 모릅니다ㅠㅠ,8,8,1,2017-06-03 22:56:00,0
422,주짱(hunh****),재미있게 잘 봤습니당 ㅎㅎ,8,8,1,2017-06-03 21:50:00,관람객
423,블루스콘(spin****),감탄의 연속! 우리가 DC에게 바란 건 바로 이런 것!,9,8,1,2017-06-03 12:40:00,0
424,아담스미드(agri****),갤가돗 대박이다 정말.. 몇년만에 느껴보는 설레임 ㅋ,10,8,1,2017-06-03 12:35:00,0
425,엘프남편주현파(paul****),진심 DC를 구했다!!,10,8,1,2017-06-03 10:20:00,0
426,nawoosyca(nawo****),워 진짜 DC 이번에 잘만들었네 겔가돗 이쁘고 연기도 잘하고 영화도 재미있었음~,10,8,1,2017-06-03 00:50:00,관람객
427,knw2****,아이언맨보다 강하고 미녀의 야수보다 아름답다!꼭 보세요..,10,8,1,2017-06-01 11:11:00,0
428,박탄소년단(medi****),개인적인거지만 난 DC 시리즈중 원더우먼이 가장 잼나다,10,9,2,2019-01-06 02:04:00,0
429,박대현(qkre****),알바새끼들 시간만 버렸네,1,9,2,2017-06-20 20:53:00,0
430,개한새(hans****),역대금 노잼에  화장실 세번갔다.다양한 영웅들이 섞여있다...,1,9,2,2017-06-15 21:17:00,0
431,남극펭귄(skqk****),겨털이 적잖아! 풍성하게!,1,9,2,2017-06-08 18:25:00,0
432,rioe****,끌리면 따지지 말고 가서 보세요 전 잼있었음,10,9,2,2017-06-03 13:37:00,관람객
433,kkh1023(penn****),"나는 별로 안좋아하지만 집에 마블,dc 좋아하는 사람이 있어서 거의 다 봤는데 통틀어서 이게 최고! 심지어 나만의 인생영화순위 top5에 들정도였다. 모든 메시지가 다 들어있고 끝나고도 진한 여운이 남았다. 전 세계...",10,9,2,2017-06-03 10:49:00,0
434,야호(eewo****),간만에 멋진 영화를 접한다.다음이 기대된다..,10,9,2,2017-06-03 04:05:00,0
435,마토파커(skte****),내용 액션 모든게 만점이다 갤가돗은 우주제일여신중에여신이다,10,9,2,2017-06-01 01:30:00,0
436,The day(rick****),아이언맨은 로다주원더우먼은 갤가돗대체불가임!!!,10,9,2,2017-06-01 01:27:00,0
437,유아교육과남자(ured****),사람마다 영화 보는 기준이 다르니 감상평은 다를 수 있다고 봄 그런데 대립군 보고도 원더우먼이 재미없다는 말이 나올까ㅋㅋ 원더우먼 대립군 둘다 봤는데 아무리 스케일의 차이를 감안하고 보더라도 대립군보다 원더우먼 평점...,10,9,2,2017-06-01 01:20:00,0
438,gosh****,와 정말 대단하다 dc멱살잡고 끌고 가는게 슈퍼맨도 아니고 배트맨은 그래도 좀 끌었지만 결국 원더우먼,10,9,2,2017-06-01 01:15:00,0
439,도버(akdm****),그냥 한마디로 재밌다^^,10,9,2,2017-06-01 01:14:00,0
440,hikk****,왜 엔터프라이즈호의 선장님이 조연급 주연을 했지??했는데. . .그가 아니면 안됐다.크리스파인 넘멋짐,10,9,2,2017-06-01 01:10:00,0
441,heh0****,갤가돗 덕분에 안구정화 제대로 하고아ㅗㅆ습니다 ㅎㅎ,10,9,2,2017-06-01 01:06:00,0
442,산마루걸린햇살(byun****),다 죽어가던  DC가 원더우먼의 인공호흡으로 다시 살아났다,9,9,2,2017-05-31 22:30:00,0
443,kcle****,갤가돗의 원더우먼은 너무나 매력적입니다. 어렸을 때 본 린다카터와도 OOO 않는 미모네요.,10,9,2,2017-05-31 20:32:00,0
444,larc****,여성 슈퍼 히어로 영화의 기준점을 제시했다,9,9,2,2017-05-31 13:59:00,0
445,봄이(myyj****),원더우먼 너무 멋있다!,10,10,3,2019-01-06 02:09:00,0
446,쥴리(jull****),영화 믿고봐도 되겠다 감독이 몬스터 감독이네 평점높게 나오는이유가 있구만,10,10,3,2017-06-01 08:22:00,0
447,sson****,SF물 보면 잠드는 울 와이프가 짱 재미 있다고함 무조건 보길 추천 슈퍼맨1 이후 최고의 SF물이라고 생각함,10,10,3,2017-06-01 08:17:00,0
448,김하늘(neal****),진짜 이거 보면 원더우먼한테 반해요진짜.. 말이 필요없어요꼭 보세요ㅜㅜ,10,10,3,2017-06-01 07:04:00,0
449,현이(nand****),다크나이트 이후 마블에 밟혀가던 DC히어로를 다시 살린 여자히어로~ 갓 원더우먼,10,10,3,2017-06-01 06:53:00,0
450,하루(bmin****),어린 시절 만화로 보던 원더우먼.... 멋있어요,10,10,3,2017-06-01 05:57:00,0
451,soul4life(myth****),산뜻한 첫 스타트를 끊은 DC의 희망,10,10,3,2017-06-01 05:27:00,0
452,필라멘트(euge****),원더우먼이 디씨에 산소호흡기를 ..,10,10,3,2017-06-01 02:30:00,0
453,박소연(sung****),와...걸크러쉬..할리퀸이 미친척 살아야 예쁘다면 원더우먼은. 묘하게 감동주는??그런타입..퀄리티 장난아니고 오늘보자마자 평점등록중...대박이였다,10,10,3,2017-06-01 02:18:00,0
454,iuyo****,"최근 본 영화중에 액션씬, 영상 등 완전 깔끔하고 스토리 재밌는 영화였습니다. 여주인공 캐스팅 정말 잘한듯 하네요. 멋있어요.",10,10,3,2017-06-01 02:10:00,0
455,qaz1****,히어로 영화중에 괜찮은듯 솔직히 조금 유치해 보이는 장면도 조금 있긴한데 그래도 재밌게봄. 확실한건 캐리비안보다는 훨씬더 재밌음,8,10,3,2017-05-31 19:44:00,0
456,쿼츠(dkr1****),갤가돗 액션 스토리 모두 멋짐,10,10,3,2017-05-31 16:29:00,0
457,모가비(tomm****),"액션이 조금 더 있었다면 좋았겠지만 지금도 만족함. 여성의 전투신이 그렇게 선이 우아하고 아름다운 줄 몰랐음. 음악도 좋고, 전개도 고전적이지만 탄탄함. 신화적 서사도 장엄함. 아마 디씨 전반에 새로 도입될 듯한 인...",9,10,3,2017-05-31 14:40:00,0
458,류짱(lyin****),솔직해지자 완전 기대이하임,1,11,4,2017-06-25 09:32:00,0
459,이모서리(rice****),주댕이로 전쟁하고 cg촌스럽고 여자주인공 연기 드럽게 몹하고 액션도 못해서 빨리감기함..편집 엉망이고 연출 촌스럽다. 클라이막스에서 고구마100개먹는 기분..여자주인공 전쟁통 뜬금 빅토리아시크릿 파워워킹인데 개오글....,1,11,4,2017-06-20 17:33:00,0
460,tlsr****,재미없어요 어린이가보기에도 어른이보기에도 누가봐도 이건 노잼입니다 재미가없어요,1,11,4,2017-06-17 19:19:00,0
461,joosik(hbh0****),ㅉㅉ 수많은 사람이 가자지구 폭격으로 죽어나갓는데,1,11,4,2017-06-08 23:13:00,0
462,41414(pigw****),나는 히어로물좋아하는 청년이다하지만 이번 원더우먼은 정말 최악의 영화였다. 정말로 다른사람들한테 이 영화를 추천해주고싶지않다나는 2시간20분의 고통을 이미 맛봤기때문이다평점 10점주는 사람들 만나서 물어보고싶다 어디...,1,11,4,2017-06-08 06:34:00,0
463,갓팩트(blue****),어릴때 보던 후뢰시맨 보다 못한 영화. 총알 막는다고 팔동작 할때랑 아레스 전기를 이용해서  때릴때 진짜 손발 오그라든다 시공이 오그라든다.,1,11,4,2017-06-07 15:26:00,0
464,Storm(yi81****),실평점 5~6점이면 후한 영화 워낙 전작들이 쓰레기라 돋보일뿐 잘 만든 영화 아님 엑스트라 3인방도 왜 있는지 모르겠다 그래픽 좋은 쓰레기물..물론 생각없이 보면 볼만하다,1,11,4,2017-06-07 15:11:00,0
465,신선한골뱅이(ehdd****),DC는 ㅋㅋ남자 히어로도 애매하게 만드는 실정에 여자히어로를 도전하고 싶냐 ㅋㅋ 이러니깐 마블에 밀리지 그리고 알바 OO들 죽이고싶네 ㄹㅇ,1,11,4,2017-06-06 13:34:00,0
466,pkt(anie****),원더우먼의 액션신보러 갔는데 기대이상이었습니다.,9,11,4,2017-06-01 12:48:00,관람객
467,낭만돼지(heyp****),뭐가 재밌단거지? 개연성도 없고 처음부터 마지막까지 너무 지루했다. 감동과 전율 웃기고 있네. 다크나이트 얘기도 꺼내지마라. 어디 이딴 영화로 비교를!,6,11,4,2017-06-01 12:18:00,0
468,참새(gggg****),굿굿 첨 장면부터 벅찬 감동으로 쭉 보았어요 감동도 있고 시사하는 바도 있고 가슴에 남을거 같아요 갤 가돗 진짜 짱이예오,9,11,4,2017-06-01 09:38:00,관람객
469,monchouchou(k906****),정말로 잘 만들어졌음.,9,11,4,2017-06-01 01:25:00,관람객
470,분자요리맨(ak45****),대에에에박입니다요요요,10,11,4,2017-06-01 00:54:00,관람객
471,인삼(jklz****),정말 재밌습니다. 꼭 보세요!,10,11,4,2017-05-31 23:13:00,관람객
472,Song Barnabas(sbnb****),원더우먼 테마곡 나올때 소름 나만?ㅋ,10,11,4,2017-05-31 18:26:00,0
473,EvanKim(ggg1****),DC의 구세주가 나타남ㅋㅋ,10,11,4,2017-05-31 13:31:00,0
474,dlwn****,역대급 디씨영화 등장...꿀잼입니다...배트맨 슈퍼맨 각성하라...ㅎㅎㅎㅎ,10,11,4,2017-05-31 10:05:00,0
475,학(happ****),헛소리고 내용도 없고 조연들 사연 있는거처럼 나오더니 쩌리처럼 넘어가버리고 결말은 믿음이 중요하다라는 초딩용 영화 같이 만들어두고 닼나를 이을만한 작품이다 dc의 부활이다란 헛소리만 하고 있고 그냥 dc는 닼나가 끝...,1,12,5,2017-07-02 06:23:00,0
476,일산리더(big_****),돈아까워요...진짜 심각햇어요,1,12,5,2017-06-20 21:53:00,관람객
477,까칠건니(max7****),영화 보다 잠듦. 최근들어 본 영화 중 가장 재미 없었던 영화. 팔찌로 총알 막아내고 팔찌로 쌈장되는... ㅡㅡ 최악의 영화,1,12,5,2017-06-19 22:47:00,0
478,메롱메롱(visu****),구구절절하게 하나부터열까지 설명하고 보니 최악의 히어로 영화,1,12,5,2017-06-19 01:04:00,0
479,버거킹(pppi****),보다가 잠 들었다 10글자 채우기 힘들다,1,12,5,2017-06-17 22:39:00,0
480,Gastly(kihw****),너무너무너무너무너무 유치함.. 연출부터 스토리 인물 묘사 심지어 포즈까지,1,12,5,2017-06-16 20:17:00,0
481,ange****,저는 개인적으로 요근래 본 최악의 영화네요엉성한 액션이며 너무 유치한 스토리는 전반적으로 지루했네요,1,12,5,2017-06-07 15:13:00,0
482,호준(soco****),잔득 기대하며 4dx롤 봤지만 예고편이 다에요 별좀 주기도 아까워요,1,12,5,2017-06-04 15:10:00,0
483,oytm****,유치한걸로 치면 DC영화중에 최고입니다,1,12,5,2017-06-04 00:27:00,0
484,ddd(rnrn****),아주 별로에요 스토리가 별로에요,1,13,6,2017-06-24 11:13:00,관람객
485,일체유심(kid6****),스트리가 창세기 성경책하고짜찍기하는늦낌,1,13,6,2017-06-09 11:12:00,관람객
486,love****,미친 다들 개그영화라고착각하는거아냐?낚였네평이왜이리높아,1,13,6,2017-06-07 04:55:00,0
487,H0726(o_ox****),근래에 본 영화 중 제일 쓰레기 영화 보다가 극장에서 뛰쳐나가고 싶은 건 처음이었음 왜 평이 좋은지 모를 정도로 개연성 없고 유치하고 지루합니다. 게다가 스티브역 제외하고 캐릭 자체의 매력도 떨어짐 웬만하면 비추후기...,1,13,6,2017-06-06 01:47:00,0
488,경기LF민촐(kumm****),기모아서 에네르기파를 쏘고있네 전기에네르기파야 뭐야,1,13,6,2017-06-06 01:34:00,0
489,루카인(wind****),노잼이었다정말 짐보고왔는데... 답답해서 원 유머코드도없고 과거회상이 넘길었고 답답어휴 진짜 어휴어휴어휴어휴....,1,13,6,2017-06-04 22:19:00,0
490,Identity(ahnj****),진짜 답이 없는 영화임ㅋㅋ,1,13,6,2017-06-04 11:57:00,0
491,qndn****,근 10년간 영화보면사 처음으로 잠.아레스 찾아야된다는 기억밖에..히어로 장르가 이렇게 재미없기는 처음이네,1,13,6,2017-06-04 02:53:00,0
