,nickname,text,score,like,dislike,time,watch_movie
519,KIA TIGERS V12(kang****),"DC의 부활을 알리는 완벽한 신호탄이다. 대부분 이런 영화는 초반에 히어로를 모으는 과정이 길어서 지루해 질 수 있는데, 그 과정들이 짧아서 지루하지 않았다. 게다가 생소할 수 있는 캐릭터들의 설명을 각각의 전투신으...",10,17,12,2017-11-15 17:50:00,0
520,월광(fory****),처보지도 않고 별점 테러하는 놈들 어지간히 해라. 그 잘난 마블 시리즈들 중 이번 저스티스리그보다 못한 것들이 태반이구만 뭘 ㅋㅋㅋ,10,17,12,2017-11-15 14:15:00,0
521,skid****,너무재밌게봤어요ㅠㅠㅠ디씨이제 흥할수있는거예요?,10,17,12,2017-11-15 14:02:00,0
522,neos****,Dc스러움을 기대하고 본다면..기대이하.감독은 마블같은 대중성과 디시스러운 매니아적 요소를 노렸겠지만 영화는 그저 2시간 내내 대학mt와같이 아이엠그라운드를 할뿐이다. 정말 배트맨을 이렇게 망쳐놔서는 안되었다. 납득...,5,18,13,2017-11-16 06:58:00,관람객
523,tifk****,마블빠인데 시빌워보다 잘 만들었다 생각 전작 리그의 시작 보다 개연성 캐릭터매력 등 1만배는 나음 슈퍼맨 짱!! 한가지 아쉽다면 아쿠아맨 싸울 때 물 좀 줬으면...창하나들고싸워ㅠ,10,24,19,2017-11-15 17:44:00,0
524,siri(siri****),이것은 마치 컬러풀하고 화려한 액션에 위트까지 더해진 환상적인 영화,10,25,20,2017-11-15 18:53:00,관람객
525,ysk7****,보면앎내가 왜 1점줬는지,1,28,23,2017-11-15 23:20:00,관람객
526,The King(kgh7****),어벤져스 : 드디어뭉쳤다. 저스티스리그 : 일단 뭉쳤다.,8,4,0,2020-02-15 02:25:00,0
527,01205(drkk****),나만 괜찮앗나?  ㅎㅎ 다음편은 좀더 흐름있게  만들어주길..,6,4,0,2020-01-25 15:34:00,0
528,rotz(hjun****),"영웅들이 유머를 던져도 재미가 하나도 없음. 액션도 형편없음. 베트맨은 콘트라 게임이 총쏘고, 나머지 영웅은 단일타격 펑! 펑! 펑! .. 내용도 B급도 아닌 C급수준. 이걸 보니 차라리 베놈이 더 재밌었다는 생각이...",1,4,0,2019-08-31 01:31:00,0
529,woot****,번개맨 속도를 슈퍼맨이 따라갈 때 섬뜩하긴 했는데 그래도 번개맨의 속도를 슈퍼맨이 따라가는 설정은 너무한 듯 캐릭터성이 사라짐,7,4,0,2019-08-21 17:49:00,0
530,afxagbjlb(ecw0****),누가 혼자선 세상을 못구한다 그랬니 찐따들이야 못구하겠지,1,4,0,2019-07-23 18:37:00,0
