,nickname,text,score,like,dislike,time,watch_movie
218,김민지(kimm****),올해 본 영화 싹 다 합쳐서 제일 재밌다,10,13,0,2018-12-23 02:25:00,0
219,smw2****,영화 개꿀잼 ㅇㅈ따리?,10,14,1,2018-12-28 04:22:00,관람객
220,bm90****,좀 길어요 ㅋ마치 게임하는 기분,10,14,1,2018-12-25 13:34:00,관람객
221,cwal****,영상미 액션 등등 나쁘지않았어요,10,15,2,2018-12-24 13:15:00,0
222,도라지무침(tjrg****),개인적으로 히어로물 좋아하는데 DC가 앞으로도 이정도로 뽑아주면 마블과 좋은 경쟁이 될거 같아요. 추천합니다^^,10,16,3,2018-12-21 14:20:00,0
223,케이스(my53****),"제대로 물 만난 DC, 이번엔 제발...!",7,16,3,2018-12-19 19:50:00,0
224,잉글리스(expe****),드뎌 dc에서도 볼만한 영화가 나왔네,10,18,5,2018-12-19 18:40:00,0
225,소개킹(lssk****),인간의 상상력은 어디까지...,10,21,8,2018-12-19 11:10:00,0
226,두리뭉(tj05****),한줄평: 고퀄리티 파워레인져...진심 유치한데 여배우가 이뻤다... 악당 디자인 진심 어릴때보던 파워레인저수준...,6,12,0,2019-01-07 22:35:00,0
227,jacobs2(tjdw****),"아쿠아맨.기존 DC  영화들보단 확실히 낫다.근데 기존 DC 영화의 유치함은 그대로 .,,세련됨을 표현하려 노력했지만 .. 역시나 옛날 느낌은 벗을 수가 없었다.아쿠아맨의 최고 수혜자는 앰버허드. 진짜 영화내내 앰버...",7,13,1,2018-12-31 17:12:00,관람객
228,LJH(lalg****),3d imax로 봤는데 영상미 진짜 최고에요 재밌게 봤습니다,10,13,1,2018-12-26 19:56:00,0
229,용팔이(yyon****),나는 기대안하고봤는데 소름돋게 재밋던데 지루할 틈이 없었음,10,13,1,2018-12-25 01:12:00,0
230,준범맘(graz****),미친 비주얼. 색감이 진짜 오색찬란하다.,10,13,1,2018-12-23 22:04:00,0
231,이름없음(brsu****),여태 본 히어로물 중에 제일 좋았음 바다 배경이라 그런지 영상미가 쩜ㅇㅇ,10,13,1,2018-12-23 21:48:00,0
232,로보트(ysch****),보는 내내 눈이 즐거웠음..,10,13,1,2018-12-23 02:58:00,0
233,송신(tlad****),제임스완 입김이 쎘나봄 갑툭튀 꽤 많음 호러무비인줄액션이나 개그가 굉장히 구렸었는데 상당히 나아졌음영상미가 아주 죽임 앰버허드 아주 죽임,7,13,1,2018-12-22 09:51:00,0
234,Min진(wxzv****),히어로물의 정석입니다.,10,14,2,2018-12-26 10:05:00,관람객
235,럭키두(luck****),DC가 정말 죽을 힘을 다해 만든거 같다. 박수 쳐주고 싶음.,10,14,2,2018-12-21 10:12:00,0
236,리프레(dldy****),메ㅡ멘 너무 이쁘다 진짜 엠버허드 존예다연출 갈린게 눈에 보인다 스토리는 모자라도 나머지가 채워주니,10,14,2,2018-12-20 15:34:00,0
237,달콤버터(sesl****),DC  해냈다! ! ! 감독이 중요하네,10,15,3,2018-12-25 06:38:00,0
238,dudg****,이 영화보고 뻔한 스토리에 재미없다고 하는 사람은 도대체 어떤 영화를 봐야 감동을 느끼는지 의문 스럽다.빼어난 영상미에 화려한 액션신까지 근래 본 영화중에최고였음. 물론 취향따라  틀리겠지만 2시간 20분 동안속시원...,10,15,3,2018-12-24 16:19:00,0
239,짜파구리(poro****),"여주인공이 이쁜진 어떻게 알고 연출이 여신급이냐..특히 폭풍우 치는 배씬에서 조명탄 들고 계속 들어갈때 씬 박수친다. 히어로 영화에서 심해 공포가 느껴짐.. 그리고 하이라이트 전쟁씬은 경이롭다. 사이보그맨, 그린랜턴...",10,15,3,2018-12-23 21:55:00,0
240,이호경(ghru****),아니 앰버허드..  극장에서 봤지만 누군가 다시보러가자 하면 앰버허드 또 보러간다.. 미쳤다,10,15,3,2018-12-23 13:31:00,0
241,크루니(ksj_****),"넘 이쁜 바다와 남,여주인공의 매력에 흠뻑 젖다 나왔네요?  아이와 다시보고 싶을 정도로 화려하게 잘 만들었어요? 연말 극장 가족영화로 쵝오!!",10,15,3,2018-12-21 15:33:00,0
242,omcd****,이걸 할인 받아서 4천원에 본게 너무 미안해지네. 진짜 재밌음,10,15,3,2018-12-21 15:12:00,0
243,십리도화림(lexp****),"화려한 그래픽으로 재현된 광활한 가상의 해저 세계가 눈을 즐겁게 하네요. 육지와 바다의 선명한 컬러 대비를 통한 시원한 영상미도 좋습니다. 스펙터클한 전투, 결투, 체이싱(chasing) 장면들도 박진감 넘치네요. ...",10,15,3,2018-12-21 14:51:00,0
244,정은비(eunv****),2시간 동안 게임하는 느낌 . 시간 가는 줄 몰랐다,10,15,3,2018-12-19 19:09:00,0
245,사과나무53(tkrh****),새로운 슈퍼히어로의 탄생 속시원한 영화,10,16,4,2018-12-20 14:09:00,0
246,kkj0****,유치하지만 시간가는줄 모르고 볼 정도로 재미있다.,10,17,5,2018-12-19 19:30:00,0
247,문현빈(lego****),마블충들아 별점테러하지말고 그냥가라,10,18,6,2018-12-20 21:32:00,0
248,thec****,감독하나에 영화가 이렇게 달라지나. 뭘 더하고 빼야하는지 정확하게 알고 상업영화의 완성본을 만들었다.,10,18,6,2018-12-20 16:05:00,0
249,pss(eorn****),볼거리가 많고 개연성도 나쁘지않음,10,20,8,2018-12-19 18:08:00,0
250,코피칠갑(copy****),이제가 DC가 그럴듯한 작품하나 만든듯. 아쿠아맨은 디시 마블 다합쳐도 상당히 상위권에 들어갈만한 작품인듯,9,11,0,2018-12-24 14:46:00,0
251,김강욱(kku8****),난 진심으로 디씨를 포기한 적이 없었고 아쿠아맨을 보고 그 맘이 더 굳어졌다 배경보는 재미도있고 전투도 볼만하고 스토리도 ㄹㅇ오진다 디씨가 작정하고 만든것같다,10,12,1,2018-12-25 21:28:00,0
252,횬이(gydm****),십점 주고 싶은데 의심할까봐 9점이다..캐스팅 너무 잘했고 너무 잼나게 봤음!!,9,12,1,2018-12-25 09:36:00,0
253,나이스가이(mnis****),기대안했는데 DC거 중에 제일 재밌음,10,12,1,2018-12-25 01:13:00,0
254,dudw****,역대급 액션신어마무시한 CG마블긴장 해야할듯아임 아쿠아맨!!!2편 커밍ㅋㅋ,10,12,1,2018-12-24 12:33:00,0
255,쿨개미(ever****),뭔가 우뢰매 같기도 후뢰쉬매누같기더 할때가있다ㅠ,7,12,1,2018-12-24 09:52:00,0
256,크리스탈(piss****),다음편을 기다려요재미가 넘쳤음 해요,8,12,1,2018-12-23 21:57:00,관람객
257,두부군(temp****),캬 맨오브스틸이후로 드디어 괜춘하다,10,12,1,2018-12-23 02:33:00,0
258,JARSofCLAY(jule****),아이언맨이 그랬듯 DC는 앞으로 아쿠아맨 중심으로 펼쳐질것 같다. 앰버허드 존예!,10,13,2,2018-12-25 21:36:00,0
259,Jade lounge(mix2****),개쩜 정말 아서랑메라 둘이캐미 터짐 몸매는 둘다 코피터짐 볼거리가잔뜩임ㅋㅋ2탄기다려짐,10,13,2,2018-12-25 13:35:00,0
260,llqq****,ㅜㅜㅜㅜ재미있어요 짱짱,10,13,2,2018-12-25 04:52:00,0
261,sisi****,마약왕보고 아쿠아맨봐서그런지 우주최강꿀잼,10,13,2,2018-12-23 02:43:00,0
262,ajtwoddl(tndb****),이거재밌어요진심 여주 존예에요,10,14,3,2018-12-25 05:34:00,0
263,쥘(sgre****),이것은 DC의 승리가 아니다. 끝까지 믿고 기다린 우리 모두의 승리다.,8,14,3,2018-12-21 15:48:00,0
264,쪼아(aarr****),이건 꼭 봐야할 영화 핵잼,10,14,3,2018-12-21 15:04:00,0
265,경원(tlsd****),엄마가 아바타 이래로 너무 재미있게 봤대요^^,10,14,3,2018-12-21 10:34:00,0
266,쫀쫀(husk****),볼거리가 많네요 재미 있네요,9,14,3,2018-12-19 17:26:00,관람객
267,아게하(ynyh****),기대 안 하고 봤는데 DC의 역습,10,14,3,2018-12-19 16:23:00,0
268,Wade(casi****),솔직히 블랙팬서 보다는 훨 재미있었다,10,15,4,2018-12-26 20:26:00,0
269,milg****,재미있었다. 영상미좋고...톰크루즈 전부인인 니콜키드먼 나이들어도 예쁜건 여전함.,10,15,4,2018-12-19 18:01:00,0
270,cscp****,메라 존나이쁜걸로 별5갤가돗보다이쁨;;,10,16,5,2018-12-20 10:05:00,0
271,theo****,감동적이면서 판타지적인 명작 영화,10,16,5,2018-12-19 16:39:00,0
272,미크(mikb****),DC무비를 제임스완이 시작했더라면 인피니티워는 없었을지 모른다,10,17,6,2018-12-19 20:09:00,0
273,TeaTime(kfen****),뭉치면 살고 흩어지면 죽는다?? 그 모든 공식을 DC는 깬다. 흩어졌을때 더욱 강한 DC의 메타휴먼들...,10,17,6,2018-12-19 18:38:00,0
274,JYJ(pink****),예상보다 훨씬 재밌었음,10,18,7,2018-12-20 15:35:00,0
275,헬로키티(pcw8****),한줄 요약  -  역시 아이템빨이 최고여~~~,8,10,0,2018-12-26 19:31:00,0
276,아이신스(arom****),진짜 두번보세요!!저는 여자고 이런 히어로 물을 크게 좋아하진 않지만 꿀잼이고 액션이 넘 시원해요. 앰버허드는 눈을 못 뗄 정도로 예쁘고 니콜 키드먼도 나이에 비해 엄청난듯...덕분에 크리스마스에 여행 한 듯 행복했...,10,10,0,2018-12-26 02:22:00,0
277,lovegoch(toge****),마블 턱 밑까지 따라왔네영.. 강추드려용~~,10,10,0,2018-12-25 21:37:00,0
278,레몬(oran****),개꿀잼 진짜 늘어지는 부분 하나도 없고 눈을 못뗌 잠 얼마 못자고 갔는데 하나도 안졸렸음 스토리가 스피디하게 전개 그리고 cg영상미 짱 쿠키영상전에 나오는 엔딩크레딧 cg까지 겁나 세심했음 아쉬운거 굳이 뽑자면 조금...,10,10,0,2018-12-25 12:12:00,0
279,혀니(sony****),메라 와꾸때문에 세번은 볼듯,10,10,0,2018-12-25 00:34:00,0
280,샴푸요정(sham****),ㅜㅜ오늘 남친이랑 보러가기로했는데 영화관 착각해서 돈만 날리고 못봄 ㅠㅠ 제가 좋아하는 스탈이라 재밌을거 같아요 다시 보러 가야 할 것 같아요,10,10,0,2018-12-23 22:02:00,관람객
281,초전박살(zipp****),초등학생 아들이 너무 좋아합니다. IMAX에서 보시기를 추천,10,10,0,2018-12-23 21:57:00,0
282,울산토이(jiro****),엠바허드~♡♡♡♡     아쿠아맨2  어서 나와라,10,10,0,2018-12-23 21:56:00,0
283,콜라쏘다(byh6****),영상미 진짜 최고 내용이나 연출은 오글..,6,11,1,2019-01-13 22:01:00,관람객
284,방한나(hann****),가족들이랑 같이 봤는데 너무 띵곡들이랑 띵작인 영화인거 같았다. 외국 영화중 젤 재미있게 봤다  참고로 우리 아버지가 등대지기가 되고싶다고 했다 하하,10,11,1,2018-12-26 20:03:00,0
285,sktj****,재미나게 잘봤어요~~,10,11,1,2018-12-25 04:34:00,0
286,메소드(bliz****),진짜 이번 DC는 다릅니다.,10,11,1,2018-12-24 14:50:00,0
287,bglo****,정말 눈 호강 제대로 했네요..잠시도 딴 생각할 틈이 없어요..최고입니다,10,11,1,2018-12-23 22:07:00,0
288,태구(thgu****),영상미 대박 남주 여주 존잘 존예,10,11,1,2018-12-23 02:53:00,0
289,봉봉이(blac****),제임스완이 디씨영화에 심폐소생술을 실행했다.. 모든면에서 마블에 뒤쳐지지 않는 영화! 영상미는 아바타 이후 최고였다 심해에 많은 볼거리를 제공한 아쿠아맨.. 마블도 긴장할만한 영화다,9,12,2,2018-12-23 02:08:00,0
290,young(dptm****),앰버허드 사랑해요. 기본적으로 영화 자체를 잘 만듦. 좋은 영상미랑 수족관에 놀러온 기분이랄까?,10,12,2,2018-12-21 10:56:00,0
291,likelesure0203(0185****),잼나용 ㅋ잘만들었음..,10,12,2,2018-12-21 08:03:00,0
292,ch65****,진짜재밌다꼭봐라 (여수관람객),10,12,2,2018-12-21 07:49:00,0
293,박천일(dld1****),생전 처음보는 히어로 인데 뭔가 친숙하기고 하고그냥 유잼 대잼 꿀잼임 아마 속편도 제작하는거같으니 아쿠아맨 2도 재밌게 보려면 관람하자~,10,12,2,2018-12-21 06:30:00,0
294,iueg****,완전 꿀잼이었어요 강추합니다,10,12,2,2018-12-21 05:23:00,0
295,성빈mom(babo****),화려한장면과 연출은 최고나 뻔한스토리에 조금 지루함,8,13,3,2019-06-25 17:51:00,관람객
296,신소연(dty1****),얼마전에 신비한동물사전 2 보면서는 꿀잠잤지만 이영화는 영상미도좋고 걍 재밌었음 특히 나는 판타지 이런거 좋아해서 더더욱 좋았고 +더 좋았던건 영화에 나오는 모든 노래들이  너무너무좋아서 다찾아서 듣고있음ㅠ특히eve...,10,13,3,2018-12-25 06:27:00,0
297,해적왕(iand****),머리카락 한올한올 물방울 하나하나 심혈을 기울여만든 수작!!! 스토리도 굉장히 풍부하고 집중을 떨어뜨릴수 없었음!!!,10,14,4,2018-12-23 13:23:00,0
298,서비(jupi****),디씨에서  이런걸 다~~ㅋ잘봤슾되,10,14,4,2018-12-21 07:22:00,관람객
299,환이(ash3****),죽기전에 꼭 봐야하는영화,10,14,4,2018-12-19 19:26:00,0
300,김슬기(tmfr****),진짜 재밌어요 감동 .. 꼭 보세요 ㅠㅠㅠ,10,14,4,2018-12-19 19:19:00,0
301,Lee6179(lhw6****),재밌겠지(사실 안봄),10,15,5,2018-12-19 18:32:00,0
302,불출마(lsk2****),영상미가 좋네요 재밌습니다,8,16,6,2018-12-20 10:21:00,관람객
303,tree****,마블영화다봤는데 평점안썼는데..이건써야겠다아바타신비로움+마블액션+살짝 다빈치코드에 추리(?) ㅋㅋ 강추다!!형믿고 봐봐,10,17,7,2018-12-20 01:29:00,0
304,1부에 12팀 실화냐(chum****),어벤져스보다 200만배 재밌었음. 마블이고 DC고 난 잘 모르겠고 그냥 내가 살면서 본 영화 중에 제일 화려하고 쩔었음. 보면서 와 사람이 어떻게 이런걸 만들어내지? 라는 생각 밖에 안듬. 100점 만점에 120점짜...,10,18,8,2018-12-23 10:49:00,0
305,이상화(guma****),DC가 제대로 하나 만든것같다?,10,18,8,2018-12-20 01:29:00,0
306,민중의빠따(gkst****),이정도면 개꿀잼임 진심 이거재미없다는 색기들은 다큐멘타리나 처보러가라^^ㅗ,10,24,14,2018-12-23 04:10:00,관람객
307,향댁잉(wlsg****),DC영화중 젤재밌게봄,10,9,0,2020-07-21 17:00:00,관람객
308,donell(bboy****),엠버허드 심하게 이쁘다,8,9,0,2018-12-31 09:40:00,관람객
309,choc****,괜찮게 봤습니다 영웅물이니 다 비슷비슷합니다,9,9,0,2018-12-29 22:52:00,관람객
310,쌘구(khd7****),기대이상 재밌게 봤네요 기대하고 기대하다 마약왕vs아쿠아맨 뭐볼지 고민하다 저스티스리그때부터 궁굼하기도하고 영화나오면 꼭 보고싶었는데 존잼 추천추천,10,9,0,2018-12-23 02:24:00,0
311,조성민(mi41****),상영시간이 꽤 길었는데도 지루함없이 넘 잼있게보고왔어요 보고나서 또보고싶단생각이들었어용,10,10,1,2019-01-22 23:32:00,관람객
312,김창후(rlac****),너무 마초스러워서 멋져부령~,10,10,1,2019-01-01 03:29:00,관람객
313,쏭박(niki****),생각보다 훨신 잼있었음,10,10,1,2018-12-30 12:38:00,관람객
314,djfw****,한동안 어벤져스까지 해서 마블이 치고 나가니까 디씨가 씨발 야 우리도 질수없다  해서 아주그냥 작정하고 만든것같다 제작기술 과 컴그래픽 등이 그냥 개소름 돋는다,10,10,1,2018-12-24 15:34:00,관람객
315,ylyukfj(sjki****),진짜 역대급 영화...마블도 발라버릴 내용과 영상미임 제임스완 제대로 일낸듯 배우들 비주얼도 열일하고 하나도 빠질게 없음 최고의 영화임 안본 사람 없게해주세요ㅠㅠ,10,10,1,2018-12-23 02:45:00,0
316,은지(9431****),난 너무 재밌었어요..레알 진지해요..,10,10,1,2018-12-23 02:43:00,0
317,릴리(esln****),유치하다 파워레인져 울트라맨 보는줄,7,11,2,2019-01-16 20:25:00,관람객
318,바트의힘(9961****),제 인생 역대급 영화이네요.,10,11,2,2018-12-30 08:43:00,관람객
319,금륜법왕(sonr****),DC가 제임스완을 영입한건  맨유가 퍼거슨을 영입한 격.,10,11,2,2018-12-21 11:18:00,0
320,mrbundesteam(namk****),스토리는 뭐 히어로물인데  영상미가 있어 보기좋네요,10,12,3,2018-12-23 10:50:00,0
321,바리(joun****),"여름 블럭버스터로 찾아왔다면 더욱 좋았을 영화.개연성 따지는 분들 많은데 원작과 유사하게 진행하다보니 어쩔수없이 발생하는 문제인듯하고, 제임스완감독이 DC유니버스에 제세동기로 심장뛰게 만들었으니 웨던형제가 이제 온몸...",9,12,3,2018-12-20 14:58:00,0
322,nhk9****,Very entertaining! Better than the last few DC movies^^,9,12,3,2018-12-19 18:47:00,관람객
323,hopetoachieve(lind****),역쉬 제임스완~~!!! DC를 살리다~~!!!,8,12,3,2018-12-19 18:34:00,0
324,연유맛핫바(ggar****),제임스완이 DC에 인공호흡기 갖다댔네,10,13,4,2018-12-23 04:35:00,0
325,SamPark(love****),최고다 정말 재밌었음 !!!,10,13,4,2018-12-23 02:40:00,0
326,tlaw****,뭐 영웅 스토리인데 대단한 스토리 기대하고 볼거면 보지말고 제작비 비례하는 죽이는영상미 보면서 눈호강 할 분들은 보시고 나는 300%만족 안봤음 어쩔뻔??,10,13,4,2018-12-23 02:35:00,0
327,뚜벅뚜버기(regr****),작정하고 재밌게 만들었네. 강추 ㅋㅋㅋ 쿠키영상 한 개 있음,9,13,4,2018-12-21 14:43:00,0
328,fait****,마불이나 dc나 구분짓고 싶지 않다!! 아쿠아맨은 봐야할 영화!!!,10,13,4,2018-12-21 07:20:00,0
329,솔직그대로(kyw8****),"배트맨v슈퍼맨의 후폭풍을 원더우먼이 만회하였다면, 아쿠아맨은 저스티스 리그의 후폭풍을 만회하였다.",10,13,4,2018-12-20 15:53:00,0
330,별똥(meky****),솔직히 한번 더 보고 싶은ㅋㅋ지겹지가 않음,10,13,4,2018-12-20 15:43:00,0
331,흠흠흠(eys1****),올해 액션중 가장 지루할 틈이 없음.!!주인공 하나하나 조합이 좋다. 강추합니다,10,13,4,2018-12-20 15:40:00,0
332,larc****,세상을 구한 새로운 왕 아쿠아맨,9,13,4,2018-12-19 19:33:00,0
333,Happiness(gkaq****),아바타가 생각난다.그리고 엠버허드.. !!,8,13,4,2018-12-19 19:12:00,0
334,최성민(maro****),최고라고 밖에 말 할 수 없는 영화,10,13,4,2018-12-19 18:31:00,0
335,dudc****,DC영화중 최곤데??ㅋㅋㅋ,10,13,4,2018-12-19 17:28:00,0
336,자수정(hh00****),좀 오글거리고 그동안 듣고 봐왔던 이야기들의 총합 같기는 했지만 비쥬얼이 장난 아니네요.. 정말 처음부터 끝까지 화려합니다.,9,13,4,2018-12-19 13:21:00,관람객
337,풀잎(dudw****),스토리가 진부해서 오히려 더 좋습니다개연성 없다는건 개 소리고오히려 아쿠아맨의 행동 하나하나가 다 이유가 있는 행동들 다 설명을 해준 부분들이져이상태에서 이 액션 이 연출이 나왓으니 최고의 1편이라 봅니다,10,14,5,2018-12-22 09:03:00,0
338,dm(dmfj****),저스티스리그보다 훨씬 재밌고 원더우먼이랑 비슷하거나 좀 더 재밌는정도?! 확실히 돈은 안 아깝습니다. 영상이 굉장히 화려하고 장엄해서 2D로 보기엔 좀 아쉬운부분이있어요. 그리고 아쿠아맨 몸매ㅎㅎ..가 젤 재밌음 워...,8,14,5,2018-12-19 19:55:00,0
339,신혜령(nuxo****),"리얼도 피하고, 염력도 피하고, 마약왕도 피했지만 아쿠아맨은 피하지못했다.",1,15,6,2019-01-07 23:41:00,0
340,rkad****,솔직히 너무 재미있었다... DC가 역시는 역시구나,10,17,8,2018-12-19 18:34:00,관람객
341,dyd1****,전개가 너무 빠른듯 여주는 이쁨,7,8,0,2019-01-05 16:20:00,관람객
342,fyce****,진작에 이렇게 만들었어야지! DC야!,10,8,0,2018-12-26 20:27:00,0
343,영원소망(seiz****),용아맥은 벌써 내려갔길래 아이맥스 3D 상영관 찾아보니 부천 소풍 CGV에서 하길래 가서 보고 왔다. 솔직히 기대보다 재미있었고 눈호강은 사치스럽도록 하고 왔음. 돈값은 충분히 함. 올해 극장에서 본 영화들 중에 상...,10,8,0,2018-12-26 20:10:00,0
344,pica****,솔찍히 노잼 ㅠㅠ 보다가 계속 하품나옴,2,9,1,2019-03-18 17:33:00,0
345,미노와(vivi****),재밌게 봤는데 다른dc작품보다 밝아서 좋군요,10,9,1,2018-12-24 01:21:00,관람객
346,빵용이(cyy1****),와 진짜 아쿠아맨 볼거리 진짜 최고임영화표값이 아깝지않은 영화,10,9,1,2018-12-23 21:42:00,관람객
347,윤s(yoon****),아 진심 내가 왜 포디 쓰리디로 안봤지...아바타 보다 색감이쁘고 스케일도 크다....진짜 고생했을듯 대박인 영화... 재미도 있어 엉엉 ㅠ주인공도 존잘 완전 멋있어 엉엉 ㅠㅠ존잼 한번더 볼래,10,10,2,2019-01-06 01:03:00,관람객
348,u931****,원래 평점 안남기는데 한마디로 초딩들 영화임. 해마타고 싸우고 상어타고 싸우고 오징어가 드럼치고 이영화 저영화 짜맞춘 영상에.... 헛웃음나오고 기대 이하. 평점 믿을거 안됨,2,10,2,2019-01-05 18:48:00,0
349,ElBethel(come****),마블이 질려가던차에신선했다!!!! 굿!,10,10,2,2018-12-26 19:58:00,0
350,췌군(cism****),맨오브스틸 이후 최고위 dc영화,10,11,3,2018-12-23 11:25:00,0
351,MoneyCatcher(jsw8****),킬링타임으로 볼만함 화려함,7,11,3,2018-12-20 00:11:00,0
352,xxxx****,엄마의 등장으로 모든문제 해결되고 해피엔딩.끝.-재미없음.,1,12,4,2019-01-12 23:00:00,0
353,jjoo****,재미 없어요..영화 보다가 잔건 처음;;,1,12,4,2019-01-03 21:28:00,0
354,pyokongs(elel****),진짜... 졸다나왔음 내시간 ㅜㅜㅜ,2,13,5,2019-01-04 23:44:00,0
355,runa****,저는 좋았어용^^♡♡♡주인공 미국마동석,10,13,5,2018-12-21 10:44:00,0
356,Heo(secu****),"파워레인저보다 재미 없고, 피노키오 책은 갑자기 왜 건네주는지. 재미 더럽게도 없음. 졸다가 나옴.",1,17,9,2018-12-26 01:55:00,0
357,라간지(rtmo****),유치해요. 돈 아깝지만 시간은 훨씬 더 아까워요.,1,26,18,2018-12-29 23:41:00,관람객
358,느시(four****),재밌었어요 아쿠아맨 2도 어서 나오길 !,10,7,0,2019-07-12 22:48:00,관람객
359,루꼴라(yegg****),솔직히 내용이 너무 개연성 없이 넘어가는거 다들 알고 있지 않냐?,4,7,0,2019-06-10 10:29:00,관람객
360,왕의감자(clam****),그냥 감독 한풀이영화같음. 거대자본 만나서 그동안 해보고싶었던거 다해봄ㅋㅋ 쥬라기공원 엑스맨 반지의제왕 블랙팬서ㅋ,8,7,0,2019-03-10 22:43:00,0
361,taz4****,진심이게 재밌다고 이러는거냐 니들?,2,7,0,2019-01-30 23:33:00,0
362,HA(gkgk****),디씨가 살아난다아아아아,10,7,0,2018-12-31 22:46:00,관람객
363,강시콩콩콩(euzi****),너무너무 재미있게 봤습니다 !,10,7,0,2018-12-31 17:45:00,관람객
364,knightcreed(whit****),"나는 괜찮았는데, 액션 괜찮고 영상미 좋고",10,7,0,2018-12-28 04:21:00,관람객
365,연두(trul****),문어 북칠때 빵터짐.. 삼지창 갖고 싶다,7,7,0,2018-12-26 08:23:00,0
366,수혁(suhu****),"장점이자 단점인 빠른전개, 그것으로 인한 부족한 설명. 그리고 유치한 끼워맞추기식 뻔한 흐름.",6,8,1,2019-03-20 07:37:00,0
367,예티(ebbu****),"뻔한스토리, 예쁜영상,  간만에 히어로물 제대로 나왔다!",10,8,1,2019-01-23 01:08:00,관람객
368,cerebellum(rlat****),여자 주인공이 아름답...,9,8,1,2019-01-22 10:32:00,관람객
369,히어로(kuku****),스토리....하....,1,8,1,2019-01-06 21:55:00,0
370,빼꼼(jowk****),스토리 개연성 애매허다...,7,8,1,2019-01-03 21:18:00,0
371,맹구(jkc6****),진짜 꼭 보세요저도 처음에 초딩영화인줄 알고 안볼려고 했는데 제가 본 액션 영화중애 최고입니다안보면 후회합니다!!!,10,8,1,2018-12-30 12:50:00,0
372,홍수지(king****),해양판 토르ㅋㅋ 그러나 더 화려한 영상미! 히어로물 스토리 뻔한거야 뭐~ 영화는 즐겁게 보기 위한 것! 저스티스 리그의 위기를 구해 줄 진정한 영웅 바다맨,10,8,1,2018-12-30 12:08:00,0
373,zizus(ilov****),화려함 볼만함 ㅋㅋㅋㅋ,8,8,1,2018-12-28 07:27:00,0
374,베이비 위스퍼러(baby****),남주 너무 늙고 느끼함.할리데이비슨 타는 오토바이족 아저씨 같음.바닷속 전쟁장면 애니메이션 같음.갑각류랑 생선의 싸움?여주는 이쁨.디씨 미래가 걱정됨.ㅜㅜ진짜 온갖 영화 짬뽕됨.,1,9,2,2019-01-08 13:53:00,0
375,정보은(cbe0****),별로 남주 너무 늙고 느끼함,1,9,2,2019-01-08 12:58:00,0
376,houn****,아 차라리 만화 보겠다 최악,1,9,2,2019-01-06 21:27:00,0
377,꿈별(love****),아동용 클리셰로 근근히 먹고사는 DC에게 기부하고 싶으신 분만 보세요....,1,9,2,2018-12-29 19:26:00,0
378,밍갱(atie****),CG가 정말 환상적이었습니다 ㅜㅜ!,7,9,2,2018-12-29 01:55:00,관람객
379,이효범(lhb8****),핵투더 핵투더 핵투더 잼,9,9,2,2018-12-28 07:55:00,관람객
380,엽문(jhk8****),유치하고 재미없음 ㅡㅡ;;;,1,10,3,2019-02-12 06:28:00,0
381,마름모(qkfk****),"유치함의 극치.. 스토리는 뻔하고, 대사는 전혀 고민하지않은듯 하고, 무언가 중국스러운 느낌이 흘러나온다. 시간때우기는 괜찮은듯 하다...",1,10,3,2019-01-03 21:44:00,0
382,조승우(anyh****),정말정말유치하다단순 cg떡칠눈요기로만두시간이상보다보니 지친다,3,10,3,2019-01-02 00:32:00,0
383,제이제이(jj75****),마블빠들적당히견제해라 마블이 밥 한 번 사주기라도했냐ㅉㅉ,10,10,3,2018-12-29 03:51:00,0
384,제이디럽(jd67****),솔직히 너무했다 유치한 파워레인저...,2,11,4,2019-01-08 00:02:00,0
385,zk45****,유치찬란 그 자체. 그냥 해물탕 잘 끓이는 레시피 보는 느낌이였음.,1,11,4,2019-01-06 22:41:00,0
386,정광일(you4****),"휴, 나만 한숨나오는 건가",2,11,4,2019-01-06 02:38:00,0
387,진짜멋진사나이(bigh****),"처음으로 영화댓글을 달아봅니다.성인이 보기에는 다소 유치하고 비슷한 다른 영화들이 생각 날 정도로 너무 많은 내용을 담고 있습니다.사람으로 시작해서 미래전투병기, 물고기, 외계인, 인어, 공룡, 괴수, 킹크랩으로 끝...",2,12,5,2019-01-06 02:58:00,0
388,RIP(dhtm****),정말 유치하고 재미 없었음,1,12,5,2018-12-30 23:13:00,0
389,얏호(rhar****),히어로물 보고 이렇게 많이 실소하기는 처음. 오글거리는 의상에 우뢰매에나 나올법한 빌런. 역시 DC 영화구나~ 싶었음.,1,12,5,2018-12-29 21:13:00,0
390,SaintAC(sain****),DC 영화중 드디어 제대로 된게 나왔네요. 감독의 역량과 배우들의 캐릭터 소화력이 좋았네요,9,12,5,2018-12-19 18:57:00,관람객
391,마녀(prim****),"지금 보고 있어요. 태어나 처음으로 쓰는 영화리븁니다. 토르+아이언맨+이것저것 섞였어요. CG도 만화같고; 의상은 일본 특촬물같고; 유치하고 오글거리는 노잼, 돈 아까운 영화; 저 나름대로 히어로물 안빼고 챙겨보는 ...",1,13,6,2019-01-19 16:58:00,0
